Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRK39,OUT045,1422.391081
DRI39,OUT049,940.3051725
FDV04,OUT017,1941.033095
NCN14,OUT035,2818.73339
FDH08,OUT013,3807.827149
FDS20,OUT046,2935.912446
FDV40,OUT049,1127.486933
FDZ48,OUT010,213.0023396
FDS24,OUT027,2612.574595
FDK44,OUT049,2673.828431
FDS48,OUT045,2308.383096
FDK26,OUT010,504.8908391
FDD23,OUT045,3245.117709
NCH54,OUT017,2846.311668
NCP14,OUT010,238.9321803
FDM60,OUT010,141.6417624
FDV24,OUT017,2433.207916
FDH08,OUT018,3247.305242
FDS12,OUT027,3207.694612
FDR39,OUT027,4797.971837
FDP12,OUT027,1698.908514
DRF60,OUT027,5072.583463
FDC09,OUT035,1870.794558
FDF50,OUT018,2875.857714
FDG28,OUT035,3767.99986
NCE19,OUT017,906.3235735
NCM53,OUT010,292.7717849
NCN18,OUT049,1625.554797
FDF32,OUT035,3377.790175
FDF11,OUT013,3453.610825
DRI59,OUT049,3887.846057
NCG54,OUT035,3000.93526
FDM44,OUT046,1614.125307
FDT57,OUT018,2475.563984
FDV24,OUT046,2656.790994
FDI50,OUT019,638.547026
FDS09,OUT035,956.1599278
NCC31,OUT027,4309.689041
FDQ07,OUT019,453.990927
FDC22,OUT017,2969.389462
FDZ56,OUT046,2516.257729
FDZ40,OUT019,161.8838065
FDS46,OUT027,2908.535817
DRD24,OUT045,1909.796713
FDV45,OUT017,3272.40067
FDL26,OUT045,2871.533178
FDA56,OUT018,1530.93864
FDN27,OUT046,1775.262294
FDM20,OUT049,4171.617282
FDO16,OUT017,1673.915178
FDL03,OUT035,3201.026646
FDE58,OUT046,2028.759055
FDI02,OUT027,2921.810932
NCC55,OUT019,130.7552282
FDR03,OUT018,2887.323923
FDB14,OUT017,1717.02307
FDR45,OUT013,3924.820239
NCN07,OUT017,1907.541444
FDM51,OUT019,272.7072408
FDT52,OUT027,5881.990472
FDL26,OUT046,2563.407704
NCZ42,OUT046,3055.024235
DRI47,OUT019,396.3477824
FDW40,OUT013,2175.411863
FDN34,OUT046,3231.977914
FDS01,OUT035,3385.072897
NCG55,OUT045,1807.987568
FDC11,OUT035,1480.479589
FDX35,OUT018,2920.54033
NCB06,OUT046,2427.468699
FDR09,OUT019,512.5860159
FDC53,OUT017,1783.288021
FDY45,OUT013,3914.980003
FDA22,OUT010,426.8597835
FDE02,OUT035,1771.902947
FDW21,OUT045,1741.775915
FDV34,OUT046,1341.09354
FDS59,OUT049,2049.862648
NCW17,OUT017,2439.463761
NCK54,OUT046,1911.937928
FDG17,OUT019,547.3157212
FDG35,OUT017,3460.58707
FDD08,OUT010,152.8020675
NCO07,OUT017,3803.299524
FDJ10,OUT010,287.9090129
FDW36,OUT017,1682.406771
FDW21,OUT010,243.8127026
FDY19,OUT017,1990.180159
DRE03,OUT013,742.2221896
NCC55,OUT049,821.5480702
FDH52,OUT010,170.1487369
FDO09,OUT017,4079.063818
FDU43,OUT045,3876.623296
FDX09,OUT010,433.4693318
FDH40,OUT019,231.6487102
FDW58,OUT017,1944.981958
FDC47,OUT017,4217.416342
NCR41,OUT035,1703.003645
DRG49,OUT035,4492.879588
FDC52,OUT027,4159.82518
FDY13,OUT046,1287.097333
FDY35,OUT013,914.5376866
FDI35,OUT017,3915.625458
NCU18,OUT049,2429.533107
FDY33,OUT018,2628.623231
FDC15,OUT027,3912.096659
FDU01,OUT049,3146.723375
NCU42,OUT046,2900.043957
NCV29,OUT018,2424.811152
NCY30,OUT017,3041.361054
FDQ46,OUT049,1830.105735
FDG58,OUT027,4031.310508
FDK33,OUT017,4355.217142
NCD07,OUT045,1669.107496
NCX29,OUT027,3665.508867
NCT42,OUT013,2424.003812
DRN59,OUT035,881.3739331
FDI44,OUT035,1429.62473
FDA45,OUT049,2220.75683
FDP31,OUT045,1033.751828
FDY01,OUT046,1864.17294
FDT09,OUT018,1859.257946
DRH03,OUT027,2500.773042
FDA36,OUT018,2512.95246
NCF31,OUT017,2381.489193
FDG14,OUT049,2556.599914
FDG28,OUT027,5816.956861
FDU14,OUT049,3609.627933
FDY47,OUT019,294.2379669
FDI56,OUT049,1475.151076
DRD01,OUT013,888.078106
FDM22,OUT046,1162.812747
FDH33,OUT013,759.4355972
DRZ24,OUT013,2047.274337
NCQ38,OUT046,1642.036572
FDO16,OUT027,2473.402702
FDU07,OUT027,3913.20754
NCB07,OUT013,2632.052374
FDU48,OUT045,1693.384448
NCM43,OUT045,2539.30235
FDR31,OUT010,297.6224105
DRK49,OUT018,600.07044
NCI30,OUT010,705.2755187
DRD60,OUT017,3196.997284
NCG19,OUT046,3141.114922
FDH12,OUT035,1638.848601
FDM32,OUT035,1669.716611
FDM27,OUT035,2676.90762
NCU53,OUT027,4150.813192
NCQ18,OUT046,1747.970128
FDS10,OUT013,3081.402914
FDB33,OUT027,4414.553512
FDI12,OUT013,1370.688604
NCW42,OUT013,3847.308291
NCC06,OUT018,1820.297652
FDW02,OUT017,2200.068793
NCD43,OUT017,1764.304171
FDM57,OUT018,1122.567237
FDA58,OUT017,3539.104825
FDK56,OUT046,2979.457895
FDP52,OUT045,3810.570255
FDW20,OUT018,1689.533479
FDS52,OUT049,1591.138459
NCT29,OUT018,1617.79668
NCL54,OUT013,3026.918583
FDC05,OUT045,2700.944007
FDF34,OUT035,2842.405203
FDP03,OUT027,3094.749578
FDD32,OUT010,174.1370989
FDZ10,OUT045,2109.686977
FDZ40,OUT035,898.7677921
FDD51,OUT018,752.395388
NCY30,OUT019,416.5356772
FDP58,OUT017,3676.462712
FDV49,OUT017,4073.142633
FDY24,OUT019,178.5854505
NCO55,OUT017,1595.053464
FDR13,OUT017,2005.868424
FDS51,OUT017,1038.459782
FDP26,OUT045,1400.235302
NCB54,OUT027,3309.015699
FDF32,OUT017,3229.218905
FDN31,OUT018,2777.914057
DRM48,OUT017,770.2650816
FDN20,OUT049,2873.495581
DRL01,OUT046,3454.954763
FDV56,OUT049,1548.14834
DRH13,OUT027,2630.639019
FDA03,OUT017,2499.217142
FDF47,OUT027,4798.233488
FDX32,OUT046,2691.157077
FDX57,OUT049,1926.421744
NCA30,OUT045,2895.651732
FDO49,OUT013,758.5076622
FDL04,OUT019,238.9325444
DRM48,OUT035,819.8738295
FDR16,OUT013,3305.059746
NCC19,OUT018,2832.919984
NCE42,OUT045,2808.353085
FDY24,OUT017,1232.549558
FDH19,OUT049,2748.702183
FDJ46,OUT013,2645.221822
FDN45,OUT010,594.2043609
FDY08,OUT035,2282.542621
FDZ37,OUT035,1599.479403
NCT30,OUT045,857.8348656
DRY23,OUT018,677.0688848
NCZ30,OUT018,1808.763463
FDC44,OUT018,1498.708843
FDB45,OUT035,1898.305852
FDY04,OUT013,2443.928305
FDM27,OUT046,2448.695893
FDZ43,OUT017,4481.722737
FDT39,OUT019,356.0578276
NCC06,OUT019,328.9375783
FDL15,OUT027,4069.900117
FDL57,OUT017,4826.41037
FDU08,OUT046,1573.456169
FDK40,OUT017,3792.838751
FDQ12,OUT010,466.7563537
FDS48,OUT017,2644.265768
FDP09,OUT045,3550.0102
FDW21,OUT049,1667.664327
FDY25,OUT035,3572.585462
DRE13,OUT017,1489.689917
FDV43,OUT019,159.737176
FDD22,OUT045,1750.611742
FDM46,OUT019,283.2122253
NCO30,OUT010,486.317918
FDM25,OUT046,2539.654685
NCN41,OUT049,2010.216504
FDU24,OUT045,1690.954167
FDZ50,OUT046,3166.708959
FDP45,OUT013,3871.643804
NCM54,OUT045,1815.901113
FDW10,OUT019,389.1248043
FDP20,OUT017,2118.494881
FDK32,OUT046,2606.464298
FDN52,OUT049,1214.85271
FDM58,OUT045,2082.002794
FDZ46,OUT027,2929.208167
NCA18,OUT018,1683.549803
FDD35,OUT046,2026.877627
NCK31,OUT035,960.8757989
FDI40,OUT027,2759.294252
FDT50,OUT019,245.751784
NCT06,OUT046,2576.891934
FDT31,OUT035,3055.815666
FDT45,OUT049,928.6854809
FDT13,OUT045,3182.36589
FDO50,OUT045,1546.949831
NCU18,OUT010,301.3256236
NCR54,OUT049,3450.314623
NCO18,OUT018,2499.786374
FDU09,OUT045,934.8118534
FDT13,OUT018,2415.43219
FDE09,OUT046,1854.311441
NCK53,OUT019,262.758927
FDG45,OUT049,3610.788186
DRH15,OUT035,827.6181095
FDO21,OUT019,518.7624622
FDD14,OUT027,4765.551628
FDC09,OUT046,1694.690954
FDH45,OUT027,1792.824139
FDV32,OUT046,1243.504909
FDG12,OUT035,2196.629561
FDS32,OUT013,2061.845702
NCL55,OUT018,3500.463949
DRE01,OUT035,4501.923645
DRE15,OUT049,1281.515521
NCL42,OUT045,3717.218924
FDP31,OUT013,1093.306345
FDN33,OUT018,1412.95351
FDZ59,OUT046,3119.368608
FDE45,OUT010,409.7079784
FDJ07,OUT013,1708.248982
FDQ45,OUT018,2714.614982
FDM33,OUT027,5573.406242
FDO15,OUT010,181.1956729
FDM46,OUT013,1708.951492
FDR03,OUT045,3287.358483
FDY49,OUT018,2181.146574
FDQ60,OUT045,1907.459549
FDW10,OUT049,2483.713847
FDO51,OUT049,911.3316975
FDJ40,OUT018,1406.179588
FDS20,OUT018,2492.899863
FDU45,OUT013,2217.763773
FDV02,OUT035,2743.550335
FDN09,OUT046,3156.42428
NCM55,OUT027,3988.773007
FDN23,OUT018,2449.442482
FDY31,OUT010,368.3065012
FDW03,OUT010,270.6203049
FDD14,OUT046,2849.676029
FDV23,OUT017,1694.830191
DRI03,OUT045,2646.138644
FDN13,OUT035,1468.165228
FDF45,OUT027,2173.215427
FDU46,OUT035,1563.672266
FDB57,OUT049,3447.93281
FDV12,OUT049,1927.728336
FDQ58,OUT013,2403.356553
NCA18,OUT017,1832.335226
FDH52,OUT049,962.7913268
FDM24,OUT018,2265.105864
NCP43,OUT027,4005.394746
NCO18,OUT019,424.5115564
FDM32,OUT017,1404.167506
NCL07,OUT017,756.0599438
FDK03,OUT013,4526.548212
FDP59,OUT017,1865.99953
FDQ24,OUT049,3746.856141
FDQ16,OUT018,1454.31103
FDU44,OUT013,2395.82752
FDH28,OUT010,136.4228131
FDV28,OUT019,147.5853037
FDM22,OUT045,943.3989241
FDR56,OUT046,2582.840697
FDV39,OUT049,2933.968309
FDU37,OUT019,264.3077016
FDQ11,OUT010,700.4001038
FDX02,OUT045,3671.643953
NCS42,OUT018,1545.478595
FDY57,OUT027,2750.885912
FDB21,OUT049,3684.812178
FDE28,OUT017,3240.240457
FDQ55,OUT017,2245.444531
FDA48,OUT049,3594.408645
FDZ19,OUT045,2345.751761
NCC43,OUT045,3171.219365
NCV18,OUT046,1527.791678
NCA42,OUT018,2661.461369
FDY45,OUT046,3419.692019
NCC30,OUT045,2848.74858
FDM57,OUT013,1476.031324
FDL09,OUT010,441.2136809
FDB09,OUT027,3378.013216
FDT44,OUT035,1858.833458
NCT06,OUT027,4313.308124
FDX26,OUT049,3275.038014
FDK32,OUT013,2524.351172
DRA12,OUT046,1992.008985
FDO46,OUT010,548.8174029
FDE52,OUT013,1360.119639
NCH42,OUT045,3544.790741
FDV08,OUT035,871.8528765
FDB47,OUT018,2593.125969
FDC28,OUT010,238.3940526
FDD22,OUT046,1796.929599
FDS07,OUT027,3226.129153
DRI13,OUT045,3467.877566
FDG32,OUT018,3406.351047
FDU14,OUT017,3690.899657
FDD28,OUT019,163.1149672
NCP41,OUT017,1772.222647
FDS08,OUT049,2554.384213
FDX47,OUT045,2378.785677
FDC53,OUT019,233.9746006
FDQ19,OUT035,3731.428565
FDL14,OUT045,2456.284157
FDM33,OUT019,503.2451598
FDA51,OUT045,1811.806337
FDZ27,OUT018,803.2248187
FDT04,OUT046,708.3279285
DRC13,OUT049,1932.77745
FDR16,OUT027,4940.973694
FDQ03,OUT027,5531.666281
FDE38,OUT035,2775.778642
DRH23,OUT027,2166.184005
FDT11,OUT019,537.5230455
FDD09,OUT035,3055.68418
FDR40,OUT045,1382.038295
FDX07,OUT017,3088.384609
FDR07,OUT035,2097.573024
FDA51,OUT017,1887.22042
FDT59,OUT019,612.5910391
FDF20,OUT017,3204.424439
FDR13,OUT045,1864.693254
FDY26,OUT049,3504.314226
FDW04,OUT017,1918.283527
FDK52,OUT017,4292.661696
FDN60,OUT049,2854.851159
FDM09,OUT019,426.6330806
FDP46,OUT049,1547.989447
FDB50,OUT019,301.706874
NCQ29,OUT049,3639.340153
FDP16,OUT027,5698.164432
FDX33,OUT018,2601.769315
FDP07,OUT010,502.6145033
FDN22,OUT046,3388.533119
FDF39,OUT049,3811.274703
FDS21,OUT017,1051.329729
NCM42,OUT013,1672.8144
FDK50,OUT019,465.5687933
DRF13,OUT027,3668.320126
FDH35,OUT018,2237.968594
FDP60,OUT018,1459.686388
DRJ49,OUT027,2921.368146
NCT42,OUT019,371.4408104
FDE38,OUT049,2522.251335
FDI04,OUT049,3399.290002
NCH54,OUT045,2750.090943
FDT56,OUT049,900.8707707
DRD15,OUT018,3126.423544
FDV58,OUT013,2831.996281
FDP21,OUT049,3350.531323
FDH05,OUT013,3337.394796
FDR10,OUT027,4380.835947
NCP06,OUT045,2178.201363
FDF33,OUT049,1908.337267
DRK37,OUT013,3417.330589
DRH49,OUT045,1283.462869
FDT58,OUT013,2641.530624
FDD41,OUT018,1501.898853
FDP40,OUT018,1903.793539
FDM51,OUT027,2745.010626
FDO45,OUT010,207.8143237
FDW33,OUT010,268.5325127
FDY24,OUT045,1137.30696
FDB10,OUT010,526.0881775
FDM40,OUT035,2269.647617
NCI06,OUT017,3421.0782
FDW12,OUT019,305.3141762
FDX48,OUT027,4136.159747
NCW05,OUT027,2788.019603
FDX27,OUT017,1572.120863
DRM37,OUT045,3347.344753
FDA38,OUT045,3552.157787
FDR36,OUT046,874.8975293
FDZ45,OUT046,3237.382433
FDG05,OUT017,2459.812676
FDK28,OUT013,4787.969575
FDV47,OUT045,1459.4668
FDN21,OUT045,2509.630133
FDP20,OUT027,3479.653763
FDI35,OUT045,3411.387936
DRY23,OUT013,808.7071672
FDA56,OUT017,2202.703677
FDB09,OUT013,1814.772277
NCO26,OUT027,2833.236509
FDQ49,OUT018,2621.709847
FDI52,OUT027,2930.14401
FDZ44,OUT027,3120.90023
FDZ09,OUT018,2586.541512
FDY03,OUT049,2047.367844
NCG42,OUT017,2276.011383
DRI13,OUT027,5309.220365
FDQ32,OUT013,2060.698761
FDW16,OUT035,1315.822348
FDU27,OUT046,944.2933525
FDR28,OUT010,393.2997804
FDQ49,OUT010,454.9561057
FDS37,OUT046,1941.395048
FDW26,OUT018,3225.919988
FDX12,OUT018,2923.895828
NCP06,OUT013,2576.053787
FDW45,OUT010,336.0473865
NCN30,OUT049,1549.922748
FDN24,OUT049,947.0920859
NCL41,OUT027,1663.181021
FDR02,OUT019,300.9866899
FDD09,OUT010,446.0436077
FDS33,OUT010,207.258178
FDU22,OUT045,1859.957871
FDI53,OUT013,2251.142112
DRH01,OUT049,2841.181622
FDX32,OUT013,2280.512621
NCP30,OUT018,674.3454507
FDB60,OUT045,3010.682341
FDB14,OUT049,1489.232703
NCP02,OUT035,993.7222856
FDJ10,OUT017,1976.877656
FDG34,OUT046,1789.685742
NCB18,OUT017,1508.957085
FDM16,OUT049,1135.270319
FDW25,OUT018,1441.145602
FDB35,OUT010,188.9231082
DRN11,OUT013,2222.266043
FDF41,OUT019,587.1612482
FDH16,OUT045,1369.666176
NCQ50,OUT018,2945.822598
DRH23,OUT018,915.6822791
DRJ37,OUT013,2354.643875
DRJ24,OUT027,4313.755021
FDY16,OUT035,3196.758498
FDQ27,OUT045,1908.729999
FDZ33,OUT045,2422.053408
FDF29,OUT045,2105.208233
FDA08,OUT049,3350.740348
FDG31,OUT046,1142.286359
FDE34,OUT019,484.0640455
NCR30,OUT027,2201.167789
FDV33,OUT035,4174.922897
DRZ24,OUT018,1547.16605
NCL54,OUT035,3031.862806
FDR12,OUT049,3194.559126
NCC54,OUT046,4041.548389
DRN59,OUT013,851.2408772
FDX50,OUT019,253.7999025
FDV31,OUT027,4577.601931
NCA29,OUT027,4718.122177
FDW60,OUT049,3337.48811
FDX08,OUT017,2987.770914
DRD49,OUT013,3762.974158
FDD33,OUT046,3563.399799
FDW35,OUT013,818.6213734
FDJ36,OUT017,1636.881984
FDV51,OUT035,3347.547032
FDW36,OUT046,1709.420397
FDH35,OUT046,2481.286222
NCS30,OUT027,3262.636342
FDN49,OUT017,794.8136368
FDL08,OUT018,2889.046672
FDI09,OUT013,3364.879646
FDP19,OUT018,1662.07377
FDU21,OUT010,139.8717975
NCP41,OUT045,1747.195756
FDY10,OUT013,1961.953397
FDP12,OUT018,679.8692152
NCN26,OUT049,2188.944962
FDK44,OUT013,2865.680666
FDC28,OUT049,1566.25772
FDJ41,OUT027,5633.177006
NCT29,OUT035,1944.361203
NCH42,OUT019,453.46217
FDU60,OUT018,2643.096775
FDS02,OUT045,3186.284241
FDC51,OUT046,2063.583871
FDU03,OUT013,3315.45093
FDX39,OUT045,3510.207128
NCY05,OUT010,149.3295047
NCL06,OUT027,5754.284789
FDD32,OUT035,1396.91951
NCN41,OUT045,1861.035387
NCX53,OUT049,2385.195109
FDU57,OUT019,301.5543702
FDQ23,OUT046,2043.147378
FDQ52,OUT045,4575.81833
FDC14,OUT045,734.4523398
FDY09,OUT035,3576.858288
FDQ28,OUT045,2597.079771
FDV25,OUT046,4185.022165
FDJ07,OUT035,1983.417771
DRB25,OUT049,1692.07224
FDK52,OUT019,610.8261934
FDY52,OUT027,1894.120909
FDB28,OUT046,3310.897457
FDT36,OUT035,703.2800361
FDV25,OUT017,3910.250987
NCN07,OUT027,3182.019842
FDC57,OUT017,3193.671715
FDQ03,OUT018,3331.4197
FDU23,OUT017,2902.057747
NCX41,OUT035,3783.068116
NCD06,OUT035,877.9048972
FDW08,OUT045,1581.93624
NCU29,OUT017,2485.729265
NCE06,OUT013,2598.117194
FDV52,OUT010,234.9280702
FDB02,OUT017,2911.568727
NCR18,OUT045,720.2785378
FDK16,OUT049,1497.389452
NCQ29,OUT010,569.5408205
FDZ01,OUT019,261.2747432
FDW27,OUT035,2345.147004
FDD17,OUT018,3562.323833
FDW39,OUT013,2755.729487
DRH59,OUT045,1154.111114
FDS52,OUT013,1362.067778
FDU40,OUT027,5325.640805
NCF54,OUT013,2693.58464
FDH46,OUT045,1722.765161
NCP14,OUT049,1732.375791
FDH50,OUT049,3054.566097
DRF15,OUT010,333.9858681
FDV27,OUT027,2611.266177
NCJ06,OUT049,2180.300472
FDN02,OUT018,2794.124706
FDQ51,OUT049,989.6478463
FDQ07,OUT017,4368.120391
FDS45,OUT049,1819.690013
NCJ06,OUT045,1821.413987
FDD36,OUT035,1937.332635
FDY25,OUT045,3261.604616
FDU52,OUT046,2670.980427
DRK47,OUT017,3737.432499
NCL30,OUT017,2058.464159
FDN22,OUT035,3874.301883
NCF30,OUT027,3351.681269
FDK03,OUT035,4738.128792
FDT45,OUT017,889.3120629
NCC54,OUT027,5264.847297
FDP08,OUT018,3131.459556
FDU44,OUT046,2593.864312
DRG39,OUT035,819.1629242
FDU32,OUT049,1903.22125
FDY27,OUT049,2849.753243
NCP54,OUT013,1954.016457
NCZ41,OUT049,2007.656113
DRL49,OUT013,2287.355907
FDI05,OUT018,1083.128546
FDY56,OUT045,4311.952365
DRC13,OUT013,1903.526158
NCV29,OUT017,2997.962962
FDR24,OUT049,1226.739112
FDZ34,OUT018,2613.766203
FDP37,OUT035,2081.602415
FDX08,OUT027,4902.755742
FDS57,OUT045,2040.998931
NCG18,OUT049,1710.001867
FDK25,OUT018,2763.043241
FDH53,OUT049,1508.164226
DRI59,OUT018,2985.89328
FDA52,OUT046,2634.653518
FDT20,OUT010,157.1318731
FDE36,OUT019,420.4339
FDI24,OUT017,2728.002707
FDB28,OUT018,3010.494727
FDV11,OUT017,2538.799301
FDP01,OUT046,2151.119319
FDD34,OUT027,4113.707776
FDJ50,OUT027,1945.567021
FDZ44,OUT013,1683.143554
DRO59,OUT035,1499.580826
DRB48,OUT045,763.0659458
FDR21,OUT018,2507.462702
NCE42,OUT010,587.9465659
FDO23,OUT046,1587.545912
NCE30,OUT018,3010.974124
FDQ22,OUT035,775.2502267
FDY01,OUT045,1944.833978
FDS08,OUT017,2296.983614
FDG28,OUT018,3252.356302
FDQ51,OUT018,836.2464731
FDB05,OUT017,4512.953907
FDO56,OUT049,2176.659421
FDE02,OUT018,1300.572424
FDN45,OUT017,3968.294692
FDS09,OUT013,832.9043648
NCA54,OUT018,2508.20791
FDP09,OUT010,526.5463101
FDC53,OUT045,1428.643472
NCM55,OUT017,3093.597499
FDL09,OUT018,2757.117593
FDA11,OUT019,266.5869109
FDA50,OUT045,1588.946283
FDC23,OUT017,3744.536289
FDE22,OUT049,2655.401958
FDD23,OUT046,3519.473959
NCA29,OUT049,3580.836298
FDK38,OUT046,2376.412964
DRC13,OUT046,2017.982997
NCP43,OUT049,3019.813251
FDX28,OUT049,1439.39897
FDF08,OUT049,1439.253215
FDZ33,OUT046,2486.979654
FDD10,OUT049,2404.301765
FDO58,OUT017,2669.427145
FDI50,OUT017,3938.976979
FDO58,OUT045,2647.465377
FDX08,OUT013,3475.160316
NCK17,OUT010,159.5434025
FDF39,OUT035,4677.750766
FDU45,OUT010,271.5747757
NCJ18,OUT018,1617.790824
DRC27,OUT019,521.6766459
DRC25,OUT035,1505.104547
FDU59,OUT035,2374.710761
FDU28,OUT035,3113.932766
NCP30,OUT046,760.3354231
FDB39,OUT018,928.0510583
FDE41,OUT013,1401.092142
DRH11,OUT010,167.4304604
FDA58,OUT045,3321.424267
FDU50,OUT046,1740.281046
FDM34,OUT013,2178.806694
FDM44,OUT027,2897.434774
FDR39,OUT045,2940.473102
FDM25,OUT045,2783.483875
FDQ49,OUT049,2171.519703
DRH25,OUT018,844.4993013
FDM09,OUT027,4097.823038
FDL44,OUT019,436.2210456
NCR42,OUT018,609.2606064
DRL59,OUT046,956.9686809
FDX43,OUT013,2610.539136
DRK47,OUT010,533.578927
FDU48,OUT018,1541.807016
FDY12,OUT045,852.2629663
NCN43,OUT018,1684.366276
NCM55,OUT018,2529.743659
FDQ21,OUT027,3011.992088
FDX13,OUT035,3987.565022
NCK30,OUT027,5652.395104
FDG20,OUT049,2766.235498
DRG27,OUT017,792.5228522
FDY14,OUT018,3686.147806
FDP59,OUT035,1883.196363
FDU60,OUT017,2868.646796
NCC18,OUT019,484.9461565
DRJ39,OUT017,3682.878228
FDS07,OUT049,1864.925683
FDM08,OUT027,5294.439484
FDP51,OUT045,1882.296572
FDU16,OUT035,1325.349152
FDH12,OUT013,1963.241775
DRE48,OUT010,506.1329054
