SalePrice,Id
254445.65653911675,1604
227385.3982632705,1605
165504.41468855867,1606
177628.2910445202,1607
212739.37612041296,1608
189205.1937707381,1609
151897.642306349,1610
136980.14290593588,1611
187539.44737140462,1612
160592.09647460782,1613
141067.06736006762,1614
90047.09374061378,1615
68282.81307983445,1616
87969.90874237719,1617
129047.30934780184,1618
142031.40602382296,1619
179965.62936268584,1620
127312.8257578637,1621
138755.04515727877,1622
245241.66267875372,1623
204869.45925081323,1624
119017.40838441695,1625
168074.6514368119,1626
193516.79100047087,1627
270058.3613659538,1628
175387.4430244551,1629
354114.6268196836,1630
243954.60878941463,1631
241828.7389126845,1632
176813.60726275016,1633
194155.2194535575,1634
176117.98141513614,1635
148853.4087774494,1636
191182.85601852753,1637
164395.66739102127,1638
184970.27856419713,1639
239686.749619122,1640
186833.22712978348,1641
260567.66423769342,1642
217090.14480289037,1643
235850.9401363337,1644
206636.7832676632,1645
166230.56202563562,1646
166576.915090707,1647
126907.62513026432,1648
140668.8694880664,1649
111512.66424325027,1650
122011.8847221923,1651
102396.05897476757,1652
106623.54118419345,1653
145726.9925205853,1654
137393.0843106861,1655
134510.73019891465,1656
147901.63311238273,1657
147201.19783377915,1658
121202.82016279106,1659
143397.2267495609,1660
411694.8260650899,1661
385853.79023958393,1662
382367.246727305,1663
460653.3945724494,1664
338315.24440841866,1665
337969.20091555,1666
371726.84364882216,1667
374086.25125227286,1668
331878.39119520003,1669
365381.28912292677,1670
269249.89181160694,1671
413517.29196324444,1672
290431.0400247909,1673
249100.29923847585,1674
206571.63427077187,1675
205201.42893328087,1676
220905.23613952822,1677
444133.4627712597,1678
394502.7374056246,1679
336529.50935226935,1680
284272.2235875211,1681
323744.7113770306,1682
202574.3696646439,1683
164498.08729467168,1684
177518.75110391725,1685
161319.97183547262,1686
166858.90012983116,1687
180882.5276192387,1688
192162.5609905261,1689
198299.4881525446,1690
186864.49707778078,1691
250410.81234036223,1692
160403.0469028569,1693
186183.52538841474,1694
165479.4439195071,1695
247860.46927956236,1696
175936.60607530782,1697
334253.99993839103,1698
341593.57370287506,1699
274639.854944782,1700
284156.3184268896,1701
230987.13634216203,1702
224717.70839131984,1703
270158.68785554986,1704
259248.6213837628,1705
413338.1218053672,1706
238223.92264760635,1707
211399.8677768309,1708
254529.68539280014,1709
231670.84783744824,1710
283594.535121433,1711
258704.8065587927,1712
290240.2050213156,1713
224160.4967440545,1714
217247.08220642328,1715
177265.53846316529,1716
172986.08360654232,1717
138645.63033985626,1718
213268.7188778919,1719
235713.11123610567,1720
150136.7866223061,1721
115866.05162121681,1722
148079.19915485592,1723
204176.85610902274,1724
231770.9894995126,1725
185119.61514207127,1726
167959.95067821385,1727
162597.83506696892,1728
174966.36400221824,1729
177736.80904583004,1730
113670.5537748388,1731
129331.9594722403,1732
112605.31930483249,1733
116112.22013681359,1734
123498.42868447176,1735
102573.2407631249,1736
281524.1047878248,1737
266334.7505335929,1738
253115.0000824664,1739
219077.63290731946,1740
198539.39737218258,1741
180709.89781749307,1742
182371.06700607075,1743
347336.76623330277,1744
219484.94573160063,1745
210921.1252898873,1746
207795.24179970392,1747
205931.91612173326,1748
150490.23981819628,1749
132896.88618848927,1750
232254.47545485583,1751
119846.9746039816,1752
153288.8708283524,1753
190859.22795272653,1754
165105.83134697506,1755
131021.28754747368,1756
118866.99824245181,1757
142832.03592735645,1758
154939.95063472947,1759
152741.00299390568,1760
139810.84601365693,1761
185719.7192790634,1762
180044.235294141,1763
110045.53678446007,1764
200093.04635078274,1765
184700.32562004286,1766
209859.81362260063,1767
143652.87665923452,1768
164477.93294070032,1769
152678.48209808895,1770
108659.45627918723,1771
147052.4429922403,1772
119226.7774274894,1773
144482.07862110564,1774
146717.26700611413,1775
124387.76638764353,1776
111442.13924934343,1777
147483.47182348487,1778
149705.45380003646,1779
164434.86790785717,1780
133211.2586480209,1781
87041.46477570955,1782
133804.86004284513,1783
101352.9382457505,1784
144602.08156540245,1785
111465.9724485405,1786
155479.40701836662,1787
50743.59521130577,1788
106777.89251777646,1789
67995.09697708092,1790
198512.3014525494,1791
165150.1919065601,1792
104251.39269080176,1793
170191.43918291875,1794
142761.54019693774,1795
118259.63881077629,1796
110579.97848557122,1797
122310.69382022228,1798
99034.02526171727,1799
121399.83022034029,1800
125810.60429766017,1801
100617.95895402727,1802
159859.27573651762,1803
141430.0282174407,1804
139935.33994782402,1805
127745.98208598094,1806
159820.92542648863,1807
128701.68955242343,1808
132997.6909839235,1809
137984.74987971457,1810
85411.82123201096,1811
109476.34947932023,1812
158310.96907212026,1813
105204.8972751128,1814
47232.65767113748,1815
117411.30858446215,1816
109268.91411372181,1817
182732.49605904368,1818
146266.12151327264,1819
45025.24171615136,1820
97905.00378050748,1821
151602.84508242237,1822
38783.12089682964,1823
142665.81492956402,1824
137089.75767158123,1825
116092.49692076445,1826
99792.58300171618,1827
135990.84552300104,1828
145466.11554481764,1829
154596.68337142444,1830
157304.00072031177,1831
65046.42836274579,1832
151963.50424888788,1833
112486.58996880404,1834
157215.32302204822,1835
148956.06448532792,1836
68582.49362958618,1837
122409.80828795023,1838
105964.97289737163,1839
143291.89651572495,1840
121229.89129595447,1841
76083.60246086097,1842
125670.40376721532,1843
155757.17899716692,1844
139465.14121594082,1845
142776.1261162944,1846
170930.76902429154,1847
51976.754554285086,1848
113832.16042608302,1849
117405.58227279014,1850
129996.80963880068,1851
91325.35050139995,1852
109461.99603320332,1853
163792.97542486736,1854
147697.11662353156,1855
215949.98362830747,1856
126251.89377611654,1857
136617.72582443175,1858
105344.45379197714,1859
126436.33320232341,1860
104379.52447204909,1861
283335.275647472,1862
275734.82276194205,1863
275748.4532966295,1864
363710.2197467865,1865
344599.7117423004,1866
210431.90221784962,1867
281520.871676155,1868
205915.24670127663,1869
215659.61023663182,1870
266564.9975114595,1871
176878.7283573819,1872
232972.05469280074,1873
152191.1947805297,1874
197502.50761429837,1875
197869.37003933336,1876
203139.60829667666,1877
184827.52835946798,1878
134028.0921764332,1879
131651.48463215912,1880
235872.74835862545,1881
220856.06058094872,1882
181325.675861832,1883
199519.96709932515,1884
241366.62576049438,1885
284112.78423312097,1886
214220.99911199417,1887
245709.52087440994,1888
162683.9080751607,1889
103259.54786737682,1890
107674.59185121988,1891
87755.05592764774,1892
124173.05588714988,1893
109569.40419116453,1894
128080.55489620578,1895
120173.5740941125,1896
120292.15584750974,1897
105296.61505863396,1898
170692.2632490131,1899
148030.4707781179,1900
191227.09508971474,1901
173089.17822081514,1902
230682.69356257142,1903
154716.80546758266,1904
205104.72514840914,1905
160541.39091006492,1906
192189.8447464183,1907
100861.7287187581,1908
131279.4735121599,1909
116610.68960790546,1910
222604.6208419921,1911
313597.16992148105,1912
148842.77977170562,1913
64073.0104560724,1914
318751.7910004384,1915
81634.88161481754,1916
203422.21720460267,1917
134287.35033417132,1918
162000.905401077,1919
149499.8077645374,1920
378952.1747926007,1921
330507.03891212144,1922
231726.91236120882,1923
233527.21819107526,1924
209887.8280655943,1925
367354.04694193834,1926
119219.75313198217,1927
153252.02910751197,1928
109150.18807892338,1929
126072.50785570953,1930
135219.05008136877,1931
129568.84859239846,1932
199703.49222662218,1933
187653.47985627386,1934
163674.30704325717,1935
211058.31916684913,1936
187493.06137981848,1937
172698.4839186879,1938
271897.7565377768,1939
204724.24677661003,1940
163913.7570684621,1941
181911.438979537,1942
233712.66201261652,1943
382248.3183483392,1944
412572.31470722903,1945
143233.77594882995,1946
332868.6489408936,1947
157730.80504203937,1948
258540.3546837793,1949
191788.62697798677,1950
261611.45598516462,1951
212014.44301756937,1952
170031.87629800115,1953
183845.91536042024,1954
138746.1303446407,1955
271762.57808539807,1956
161602.96929019247,1957
264219.4685743818,1958
143259.30616202427,1959
102661.91127504129,1960
123452.769090925,1961
93094.44941175671,1962
103439.39671067207,1963
110222.58684934885,1964
140671.3965406709,1965
135667.7235318527,1966
311432.9744838816,1967
420705.3029149701,1968
395822.20643108024,1969
394580.5927035792,1970
414243.7885316474,1971
360339.7907818927,1972
290844.7480900999,1973
346856.52507974126,1974
484096.6171627245,1975
286160.6688528665,1976
368460.78248620545,1977
342668.802798221,1978
324055.56180260377,1979
225519.05124549218,1980
350068.6215104782,1981
221543.99769327196,1982
205351.75010594004,1983
175467.08646398073,1984
220833.8726314928,1985
196928.949565951,1986
197506.05065394344,1987
178968.00586934458,1988
186376.32152264123,1989
202698.1509288135,1990
231760.87141051516,1991
227680.669606062,1992
148949.46408765577,1993
218594.22334013146,1994
181306.15504612168,1995
300598.3573861979,1996
329765.5424739978,1997
323241.83794908423,1998
325843.09575890866,1999
326243.78660439514,2000
292858.31023208133,2001
240564.71818872052,2002
237612.17934380297,2003
278006.3513246563,2004
239965.9368288234,2005
227086.94273608632,2006
252225.7353751975,2007
224884.2389815388,2008
200881.58673026017,2009
193831.7270228148,2010
129938.00212827686,2011
179141.3577575708,2012
174001.9891132129,2013
180424.20570139377,2014
211860.86471059942,2015
193314.1097638557,2016
197481.3388914693,2017
105566.36664946098,2018
130423.18892396707,2019
90539.83656537381,2020
85657.88670369994,2021
212801.7206727654,2022
141801.83063903602,2023
284900.55445712036,2024
364850.06958610006,2025
182435.77508933796,2026
159452.68430188543,2027
156256.03969293658,2028
175540.64060628263,2029
270110.6580643322,2030
241188.08548993396,2031
276973.61824567453,2032
258111.17175079265,2033
180029.2065758251,2034
241546.68681088614,2035
202176.089954725,2036
218304.93133671384,2037
310867.2503008989,2038
229622.20197218156,2039
291006.73301101336,2040
326119.9328395934,2041
214817.26415051287,2042
183170.2411989855,2043
174796.05397250445,2044
209979.61730425013,2045
149012.21099231532,2046
140083.75417932263,2047
141303.60125407646,2048
139158.391543322,2049
176678.48311012913,2050
113641.23845045408,2051
112473.78018420422,2052
141592.78312705073,2053
72440.19408308342,2054
163324.03742568847,2055
136272.23977780843,2056
88554.87873880204,2057
207666.631435756,2058
120596.06620903942,2059
173259.70214036969,2060
165969.1480793485,2061
125199.84104778711,2062
116565.68213462166,2063
140242.80599129095,2064
113953.28863925103,2065
175486.174746564,2066
105073.45497992297,2067
151746.32402848487,2068
108532.46122194186,2069
118400.21107823728,2070
93203.09109379316,2071
142687.88214517199,2072
132085.49484507972,2073
160573.3420102134,2074
150314.7721593494,2075
116635.02278358862,2076
151614.43353794096,2077
117640.43928583944,2078
129785.58959817374,2079
129224.26997906063,2080
134768.5254309855,2081
122611.35280470643,2082
158484.12084358698,2083
112214.20544495096,2084
97765.09672170656,2085
103855.92836250679,2086
115528.46587350802,2087
108757.67342506454,2088
80031.87731045485,2089
120085.0283408704,2090
85445.8789871477,2091
134355.10054078966,2092
149701.73286888725,2093
123719.67889048136,2094
147511.66665199236,2095
82246.32823840552,2096
92441.86187042948,2097
152284.54367032775,2098
38727.686151204165,2099
35605.74435369624,2100
110956.9039509705,2101
124294.91047498817,2102
101251.02613026695,2103
145227.0439550504,2104
135793.27521753858,2105
32065.27085399069,2106
176431.721176223,2107
121331.66165868391,2108
112305.23124407919,2109
119467.27204874041,2110
126679.72650492867,2111
145305.7765359414,2112
125787.12786054192,2113
125535.03197767492,2114
171755.96217307332,2115
129935.31350088748,2116
158422.14190897404,2117
118174.1509515628,2118
121208.26245479356,2119
111915.18277593353,2120
146006.53782008332,2121
127071.06224285567,2122
109802.34276893502,2123
176361.55620659655,2124
114128.44251378032,2125
154398.08891719382,2126
194245.65323104954,2127
134237.40987813252,2128
94575.84065089119,2129
131290.64932504762,2130
108390.23698068236,2131
118065.99807971495,2132
135753.3926684542,2133
125379.45560956467,2134
92734.27975688153,2135
73386.75101386826,2136
112828.20797644579,2137
121624.93738297396,2138
147003.0965307122,2139
146940.3186801389,2140
166486.6576843115,2141
126662.27708262205,2142
158041.58949682722,2143
93506.40320543793,2144
150417.60560282052,2145
176341.83810410963,2146
122594.41468429496,2147
127276.20738447201,2148
145025.51112168492,2149
243262.90105573216,2150
107794.06282336323,2151
179640.6941908626,2152
164743.7353699198,2153
106791.041846412,2154
135918.10824012128,2155
257961.2327202079,2156
220341.3181229951,2157
244302.6082280581,2158
222138.39941088716,2159
172643.0056717249,2160
225818.45959665824,2161
361140.6111348191,2162
339353.93503773084,2163
253201.28726486186,2164
200006.90460581856,2165
165478.92800960923,2166
215625.1943219715,2167
174457.3192913254,2168
192312.84926601185,2169
210443.10343480518,2170
150951.60688151384,2171
133500.24502005603,2172
187943.04324557283,2173
220754.75305111648,2174
260298.74319627055,2175
308343.08222547336,2176
237439.0322342685,2177
208512.68283621164,2178
129581.24632812687,2179
224396.01178434037,2180
199930.35753026372,2181
222865.5603504976,2182
193240.9868405572,2183
101244.45441287162,2184
93420.16704975173,2185
139412.7186021041,2186
154360.9792108913,2187
156617.3885006291,2188
300442.1800533605,2189
84715.81785745814,2190
84321.07224657293,2191
84767.73048731359,2192
121677.77356115053,2193
103059.54287367407,2194
92249.63950417063,2195
94727.226427051,2196
105714.2769855602,2197
161994.18607896252,2198
189158.55424427893,2199
141773.1450759567,2200
159501.83883441053,2201
216442.6496072415,2202
138804.60709202348,2203
186400.96771996235,2204
139270.32710509794,2205
169719.11216220248,2206
202894.37375385943,2207
261321.87657721108,2208
239763.6903605305,2209
121517.969894359,2210
116435.94413302792,2211
132742.63509025855,2212
114910.33075372921,2213
131231.03283836914,2214
99990.06831295765,2215
171657.37954880507,2216
82800.52914542845,2217
78720.32425830758,2218
92037.69139356539,2219
33742.50868861878,2220
319237.16471499763,2221
291531.9269343731,2222
283167.3756526314,2223
200314.6297734062,2224
117020.46368914214,2225
176764.67878563562,2226
196600.5224011076,2227
289243.5836918177,2228
240068.43205642758,2229
156319.45552029565,2230
215161.93649523926,2231
183444.34464875644,2232
191661.98001603084,2233
250176.45417576225,2234
238241.36703743564,2235
247681.98679001268,2236
302926.1177379488,2237
190264.24497488677,2238
106908.81567824946,2239
153079.19430321816,2240
149164.77566019073,2241
129379.68550057441,2242
124048.5491085177,2243
95736.7959346812,2244
109535.89636678691,2245
136891.13759401755,2246
126257.05788664008,2247
124886.41499983647,2248
109785.00713509298,2249
120422.56940486282,2250
101019.70988565986,2251
189697.58532244992,2252
156602.81352798222,2253
173382.0537155834,2254
185239.17307413975,2255
177125.22759942221,2256
213051.20918161247,2257
150190.99199105054,2258
178916.91693947196,2259
146454.3804946947,2260
215088.35478567064,2261
226970.2231169378,2262
386567.24127490364,2263
414033.0755746184,2264
161731.96172351495,2265
331070.9325896745,2266
379514.40836315206,2267
395831.35157171905,2268
144977.1737925359,2269
186620.1020311152,2270
226105.04549809906,2271
176903.32140571403,2272
167933.7679815999,2273
184373.81948761607,2274
147418.64694491168,2275
207155.7139571762,2276
176782.07624321524,2277
155503.2923428513,2278
124365.00617392198,2279
108561.14828849479,2280
174761.7137752904,2281
198039.77665118023,2282
112476.50381505094,2283
132052.58776118886,2284
140690.16442282556,2285
118063.21681269235,2286
394940.1009764974,2287
283478.8337422691,2288
349325.0410591869,2289
419441.6632393175,2290
354150.3498704403,2291
418619.6423078412,2292
460303.2596922936,2293
400165.6041338658,2294
443754.8009110326,2295
272675.2717625706,2296
377646.0876156612,2297
371590.5255801092,2298
352548.7384852546,2299
331270.57028206566,2300
340009.00977478037,2301
262361.82658523996,2302
254729.9910807024,2303
249951.97666046245,2304
207659.95635548676,2305
201454.57181318267,2306
208702.11893804302,2307
231620.79478185903,2308
305718.4164951766,2309
217095.97367265215,2310
212246.91208990803,2311
158843.610272462,2312
157412.5428610103,2313
157638.75703916838,2314
177140.39565106796,2315
190559.5824240686,2316
197592.59617921535,2317
187628.65873399132,2318
191086.85866019002,2319
183039.0605178033,2320
233580.50234992988,2321
191118.0561221647,2322
208259.06851137092,2323
172449.25879512448,2324
203400.48558554554,2325
165976.41482387693,2326
193670.99556769524,2327
213437.16249222658,2328
191657.50443410862,2329
179310.99158950476,2330
338297.72956235555,2331
397679.34782500635,2332
325962.7158886782,2333
275207.549359943,2334
305582.6093866095,2335
316650.91531077726,2336
202972.76720973512,2337
249352.92081307864,2338
214887.33037841774,2339
380893.03331275994,2340
211545.71989036573,2341
237525.39494923898,2342
226312.96245100233,2343
215802.98773841455,2344
224293.78205465735,2345
223291.82045300887,2346
209054.28586658323,2347
257661.5746106445,2348
210748.2014177756,2349
324767.83136681747,2350
277426.77101403335,2351
252792.5341267048,2352
251462.1406682753,2353
148644.62239670428,2354
146442.346417072,2355
144344.94325661857,2356
188445.36117856833,2357
200202.9302888933,2358
120673.4175457583,2359
117196.32182082243,2360
155109.41837280744,2361
245504.3153227329,2362
152375.14949298627,2363
140864.70263677964,2364
220426.2737163949,2365
202644.5524492783,2366
221997.31361986045,2367
222952.73072492122,2368
215170.91731552046,2369
170039.25455490244,2370
164190.92844764155,2371
183325.77593662275,2372
278908.8875684398,2373
322940.01312979124,2374
242965.15238692216,2375
273366.10501796263,2376
328003.35463324026,2377
146087.027093334,2378
210118.82468762645,2379
135447.3609990246,2380
175503.2192018571,2381
202362.29419185256,2382
198585.49998001428,2383
238114.39013133384,2384
166894.76583038026,2385
132186.61503624287,2386
116557.85779821977,2387
111635.5861733813,2388
107577.9715833799,2389
159428.13568734704,2390
155487.09854298783,2391
102771.55868137779,2392
171837.56498702092,2393
149738.50997331273,2394
204355.7947518091,2395
138953.79235357186,2396
201923.46275682223,2397
124380.09937491815,2398
66731.94354286732,2399
72145.3971253275,2400
118886.02142376592,2401
140581.4148327039,2402
144271.97985884035,2403
140132.6221450615,2404
153253.08954195073,2405
134985.88658283872,2406
128966.55943556223,2407
137727.48665024573,2408
107917.11706512445,2409
179927.09435200982,2410
119339.71316128562,2411
151632.41820150358,2412
126468.63467226841,2413
175019.7631007227,2414
135860.477375224,2415
127633.48654402187,2416
159001.8107226243,2417
135071.41569861048,2418
131254.78552137013,2419
121389.00325606775,2420
176934.91061546362,2421
99735.30423205532,2422
120578.88767871633,2423
128127.04555896227,2424
168785.93163567095,2425
137135.8062652893,2426
133193.55069808546,2427
174191.261384574,2428
92001.39747925918,2429
130988.4042241259,2430
101935.01448391099,2431
145737.01616523962,2432
143149.61953236058,2433
132123.63313707442,2434
160071.8873848546,2435
122600.03293891193,2436
83520.44009767706,2437
108513.60207350343,2438
87384.34772298252,2439
129342.93105824443,2440
93675.27927238413,2441
94944.4604602342,2442
142791.1098086579,2443
135502.5465791598,2444
96910.3115186519,2445
131025.69029844343,2446
193901.07117727224,2447
113582.21087607974,2448
104851.33210149442,2449
162817.36317938508,2450
82059.69665921631,2451
214739.1172725507,2452
100394.76540735236,2453
134112.30711387808,2454
125352.73368104314,2455
143925.31097261258,2456
158837.95613183908,2457
162516.8935418469,2458
124554.08583114471,2459
141953.48398391937,2460
137679.7908501553,2461
138077.25588356867,2462
135784.4101990878,2463
193221.67273344216,2464
144816.07448302605,2465
114972.88212264376,2466
138062.03849662538,2467
92840.01883466227,2468
100329.35573497403,2469
209473.77588784497,2470
233153.70974037785,2471
174898.3464475599,2472
109923.25724225212,2473
22539.881846547476,2474
214276.66408597503,2475
126957.14574112091,2476
115317.95968650514,2477
151471.68696788116,2478
97711.54920311947,2479
154564.54615018284,2480
125327.41330384207,2481
132774.77104569343,2482
100401.64316350617,2483
122470.46903840196,2484
129623.72221877682,2485
131239.65332492988,2486
188193.317701051,2487
163570.24750694656,2488
152751.80884837278,2489
163194.74286851613,2490
111823.08026825602,2491
193606.41966067476,2492
135151.95633381535,2493
126330.45869111572,2494
70719.31023547112,2495
214786.338125246,2496
151681.3901720706,2497
114086.72935267957,2498
91045.40983163274,2499
122384.32529517601,2500
137098.83961454616,2501
140290.8025579271,2502
72927.0625837089,2503
199419.39610436512,2504
224288.76381235162,2505
245244.96557044913,2506
263308.74734823394,2507
238399.63300917344,2508
213364.442947148,2509
206615.15998133866,2510
179299.40796266356,2511
216920.72816189146,2512
211716.67363759945,2513
297675.30528809,2514
165792.1191761645,2515
169622.05636373186,2516
157385.20368931803,2517
161226.1211669451,2518
246805.9178566106,2519
229861.87329374196,2520
187034.09913656022,2521
219559.55396357342,2522
104093.01185211516,2523
144532.66774614248,2524
171228.94724190375,2525
140579.7246459329,2526
117222.01987374283,2527
141535.4493966587,2528
153137.9202945456,2529
126909.97254113364,2530
250109.4152058995,2531
218144.9477174451,2532
198192.01271142263,2533
238385.56903064228,2534
268773.81782758667,2535
234348.79137699422,2536
249734.69277769432,2537
185016.94233606698,2538
193401.92171931826,2539
184347.6887228319,2540
174892.24132699647,2541
168780.40752031468,2542
112520.82185573748,2543
118549.35913364752,2544
121478.08100230212,2545
129415.12021320581,2546
144781.26695002546,2547
170626.40350421763,2548
143296.0791078105,2549
622349.5452781026,2550
124957.46234130824,2551
134296.7861228208,2552
60619.813278933056,2553
80825.41429254203,2554
79358.31553926028,2555
84802.37656988518,2556
72685.46184087521,2557
168785.03222848603,2558
160427.33600417804,2559
164156.58883376548,2560
157945.43769046175,2561
171441.95665148064,2562
154977.3896955324,2563
203020.93414861755,2564
163594.46968696755,2565
143648.30004455696,2566
147031.35435039573,2567
219069.44599376037,2568
241005.11829449038,2569
109042.8342263957,2570
205812.89617285156,2571
151273.37052746688,2572
233689.4486030608,2573
275073.8522786737,2574
141399.92607884738,2575
137139.2040035833,2576
139470.71080942033,2577
76579.1472978387,2578
20027.62670296908,2579
109721.88735191326,2580
122938.41678790515,2581
104169.44923970464,2582
259910.7725609307,2583
152031.64085126715,2584
180621.66232516663,2585
204338.79337386298,2586
198789.34409427864,2587
151427.3409335788,2588
145537.33827998606,2589
199411.0932982401,2590
225293.18103702925,2591
220511.18320607545,2592
263606.74685367953,2593
182315.70187966782,2594
219394.0312730848,2595
283978.59129399026,2596
213674.39771269273,2597
271566.39922112867,2598
333037.04124259506,2599
196942.34129852208,2600
150339.03498919378,2601
70529.47318299208,2602
90312.50538295682,2603
82808.82218186185,2604
63627.68713669956,2605
139103.19711937406,2606
205725.7936838169,2607
173803.29223884805,2608
160626.839969957,2609
106090.02162212646,2610
111600.24970579869,2611
154502.50935821014,2612
121307.86923745438,2613
114775.54491982097,2614
159014.65541002352,2615
145600.6357151072,2616
204322.63877206156,2617
245043.4313527986,2618
211366.62260589644,2619
188129.30957047234,2620
182605.25778183131,2621
173133.11191472027,2622
227641.5994000996,2623
277723.1862766001,2624
294004.0914272475,2625
171564.3897487335,2626
187281.61023343832,2627
475448.524211637,2628
470032.83140044473,2629
376649.8480931927,2630
458541.8946949532,2631
402373.6853612161,2632
319007.6778281069,2633
417531.1934286363,2634
156152.54576656187,2635
168382.7346511596,2636
206987.95929991943,2637
251927.76065027958,2638
191383.06057305192,2639
153472.54971580172,2640
103577.62618528702,2641
201535.3876895681,2642
113481.67433467403,2643
112996.65665315383,2644
112953.65359117102,2645
96624.87011654093,2646
107695.18717595609,2647
121687.11546024494,2648
146822.7413242237,2649
131218.9630244025,2650
128875.89151235402,2651
388304.3568593374,2652
263465.46534976526,2653
282945.7945550311,2654
405344.6388027457,2655
327306.8558537613,2656
362872.0859334654,2657
322990.55459141557,2658
326603.7901477276,2659
360076.51592855447,2660
358433.0511521859,2661
392995.54327521625,2662
269969.14809829486,2663
299697.85229923425,2664
337245.7945180051,2665
287110.61067068076,2666
166746.77795834676,2667
176898.86632572254,2668
192302.08963152044,2669
257798.86787823588,2670
194769.0305517899,2671
186690.36049751588,2672
190628.35657573957,2673
191082.9771001269,2674
182932.04307823547,2675
191907.57669942384,2676
210619.94550251635,2677
242181.57114243158,2678
287982.87471428525,2679
288936.43082866364,2680
411536.5528143202,2681
316326.79190792644,2682
486934.6716549711,2683
328115.267510375,2684
353117.4734964926,2685
215381.20511665114,2686
274434.8844983983,2687
222976.7564976362,2688
221206.52523088478,2689
391632.8287233077,2690
205608.65772123437,2691
146916.3660031889,2692
196245.28919651452,2693
132420.35301539197,2694
196134.52946090978,2695
178797.9846206056,2696
187181.1144414742,2697
185363.73035671236,2698
163929.36376758514,2699
143577.17485281406,2700
140183.1846921317,2701
96404.39244111395,2702
128186.80081342813,2703
133786.464814628,2704
109378.34208115982,2705
90343.58714665845,2706
112011.9551586702,2707
139121.32995028992,2708
117803.96665944718,2709
132588.56352810352,2710
355549.0969960082,2711
414344.1681035836,2712
168650.58370807464,2713
142960.7548261506,2714
177502.4315222156,2715
145438.88592043635,2716
189364.85680835147,2717
208833.66082522273,2718
150656.93371321377,2719
160394.67113214429,2720
130193.72996393347,2721
155896.45191477065,2722
134598.89397127344,2723
128055.0725083627,2724
126721.90410054568,2725
147946.18988220464,2726
145943.05720046128,2727
187548.2686060688,2728
143542.13036325353,2729
147366.264977384,2730
134281.83908215514,2731
129890.83550679847,2732
153801.30565598956,2733
104351.55841104547,2734
