Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCX06,OUT049,3335.944306
FDC37,OUT027,2568.251027
FDZ14,OUT018,1734.697641
DRG49,OUT049,4563.763922
NCG06,OUT045,3486.164839
DRC36,OUT045,2678.333358
FDV21,OUT019,354.9769629
FDB53,OUT046,2987.742541
DRP47,OUT019,612.595827
FDA14,OUT013,2243.741431
DRC24,OUT035,2693.965942
FDW21,OUT018,1493.930468
NCH29,OUT046,1998.126998
FDU58,OUT013,3077.937528
FDY27,OUT017,2428.031983
FDV56,OUT035,1938.593662
FDT59,OUT046,4118.001265
FDB23,OUT046,3494.162483
FDR49,OUT045,854.1605754
FDB03,OUT010,601.3118347
FDN39,OUT045,2716.600138
FDX02,OUT027,5236.910718
FDQ16,OUT027,2816.52539
FDU35,OUT018,1606.814765
NCT29,OUT013,1783.356673
FDZ27,OUT046,893.9593582
FDN57,OUT017,2382.839093
FDA03,OUT018,1998.531233
FDZ36,OUT045,3503.421391
NCU05,OUT013,1213.384523
FDT39,OUT018,2184.928101
FDK60,OUT017,1688.384867
FDZ25,OUT017,3030.683546
FDG12,OUT046,2449.328304
DRB01,OUT019,448.8879246
NCC43,OUT027,5598.782288
FDX13,OUT019,640.1509912
FDM22,OUT049,932.9828171
FDJ03,OUT027,1881.827544
FDU14,OUT018,3825.841261
FDB33,OUT010,402.5549314
FDP27,OUT046,3342.593636
FDO38,OUT010,196.0899226
FDE28,OUT027,5519.874319
FDO27,OUT035,1686.561535
DRL23,OUT027,2583.105803
FDS28,OUT046,982.301151
FDX24,OUT013,1277.237553
FDZ02,OUT035,1397.581539
FDL46,OUT045,1640.449784
FDS60,OUT027,4427.877036
NCO06,OUT017,663.0340413
FDO16,OUT035,1599.908892
FDC60,OUT049,1621.942318
FDA48,OUT018,3360.137336
FDZ36,OUT027,4596.108623
FDK27,OUT045,1870.888703
FDW23,OUT018,811.8971733
FDM14,OUT018,1530.161909
FDM14,OUT013,1638.939431
FDW60,OUT018,2667.812398
FDE21,OUT013,1893.684353
NCM42,OUT035,1996.546242
FDY59,OUT010,183.5610299
DRI49,OUT049,1430.589472
FDT28,OUT019,297.3232346
FDQ22,OUT018,685.2771307
FDR60,OUT049,1148.267098
FDC50,OUT019,329.6106473
FDV24,OUT013,2549.707483
DRF48,OUT010,531.7924305
FDQ47,OUT046,945.1887949
DRN36,OUT049,1700.378595
NCY06,OUT035,2110.98049
FDE52,OUT035,1482.782813
NCB54,OUT045,1757.301831
NCF31,OUT035,2501.804877
FDJ08,OUT027,4951.578921
NCC07,OUT017,1911.928861
NCD19,OUT027,1951.742841
FDL46,OUT049,1901.417701
FDM20,OUT045,4074.580558
NCI06,OUT010,452.9699336
DRM11,OUT035,4009.482394
NCH07,OUT018,2364.553557
FDS23,OUT013,1978.938611
FDO49,OUT018,852.927035
FDS35,OUT049,1122.23425
DRK39,OUT045,1453.429268
DRI39,OUT049,929.7447522
FDV04,OUT017,1986.913759
NCN14,OUT035,2757.074159
FDH08,OUT013,3798.673219
FDS20,OUT046,3011.34318
FDV40,OUT049,1150.291269
FDZ48,OUT010,211.8947113
FDS24,OUT027,2593.914486
FDK44,OUT049,2555.963192
FDS48,OUT045,2277.838862
FDK26,OUT010,504.4437602
FDD23,OUT045,3299.932771
NCH54,OUT017,2786.963479
NCP14,OUT010,238.6335291
FDM60,OUT010,147.7179585
FDV24,OUT017,2434.819998
FDH08,OUT018,3143.010483
FDS12,OUT027,3197.780194
FDR39,OUT027,4722.704367
FDP12,OUT027,1708.058502
DRF60,OUT027,5081.350418
FDC09,OUT035,1862.250921
FDF50,OUT018,2892.156791
FDG28,OUT035,3820.325291
NCE19,OUT017,896.2617965
NCM53,OUT010,290.1935906
NCN18,OUT049,1720.32024
FDF32,OUT035,3464.758914
FDF11,OUT013,3458.337322
DRI59,OUT049,3858.014423
NCG54,OUT035,3015.166501
FDM44,OUT046,1555.824045
FDT57,OUT018,2549.060304
FDV24,OUT046,2674.384205
FDI50,OUT019,629.7084057
FDS09,OUT035,981.5270566
NCC31,OUT027,4304.517343
FDQ07,OUT019,470.1209419
FDC22,OUT017,2926.334163
FDZ56,OUT046,2583.934005
FDZ40,OUT019,172.0636898
FDS46,OUT027,2902.330992
DRD24,OUT045,1868.202228
FDV45,OUT017,3273.512493
FDL26,OUT045,2881.699911
FDA56,OUT018,1491.123055
FDN27,OUT046,1752.225005
FDM20,OUT049,4203.97884
FDO16,OUT017,1682.31423
FDL03,OUT035,3271.351023
FDE58,OUT046,2034.906394
FDI02,OUT027,2987.849342
NCC55,OUT019,142.3035613
FDR03,OUT018,3009.511343
FDB14,OUT017,1703.02769
FDR45,OUT013,3838.403088
NCN07,OUT017,1926.117012
FDM51,OUT019,273.882614
FDT52,OUT027,5775.254488
FDL26,OUT046,2533.458368
NCZ42,OUT046,3083.8264
DRI47,OUT019,394.1923212
FDW40,OUT013,2268.373518
FDN34,OUT046,3241.425355
FDS01,OUT035,3333.973353
NCG55,OUT045,1861.70265
FDC11,OUT035,1486.96191
FDX35,OUT018,2990.002845
NCB06,OUT046,2455.398731
FDR09,OUT019,511.0967639
FDC53,OUT017,1766.953083
FDY45,OUT013,3878.383929
FDA22,OUT010,437.2646621
FDE02,OUT035,1744.71741
FDW21,OUT045,1779.10924
FDV34,OUT046,1347.801579
FDS59,OUT049,2080.821761
NCW17,OUT017,2445.918328
NCK54,OUT046,1860.450428
FDG17,OUT019,557.0939785
FDG35,OUT017,3453.347594
FDD08,OUT010,156.2917834
NCO07,OUT017,3686.330988
FDJ10,OUT010,288.8592457
FDW36,OUT017,1647.50303
FDW21,OUT010,224.1759187
FDY19,OUT017,2022.094578
DRE03,OUT013,729.9856909
NCC55,OUT049,830.0493805
FDH52,OUT010,166.4890436
FDO09,OUT017,3992.835126
FDU43,OUT045,3933.034916
FDX09,OUT010,432.8436249
FDH40,OUT019,227.2581155
FDW58,OUT017,1969.615926
FDC47,OUT017,4179.599921
NCR41,OUT035,1709.780595
DRG49,OUT035,4568.188235
FDC52,OUT027,4221.949208
FDY13,OUT046,1302.731974
FDY35,OUT013,898.9385398
FDI35,OUT017,3879.294252
NCU18,OUT049,2401.181347
FDY33,OUT018,2552.901107
FDC15,OUT027,3865.321957
FDU01,OUT049,3151.107289
NCU42,OUT046,2852.381686
NCV29,OUT018,2405.075161
NCY30,OUT017,3064.739187
FDQ46,OUT049,1866.683901
FDG58,OUT027,3970.464617
FDK33,OUT017,4367.571082
NCD07,OUT045,1644.382672
NCX29,OUT027,3599.17626
NCT42,OUT013,2444.16159
DRN59,OUT035,857.9177575
FDI44,OUT035,1446.447385
FDA45,OUT049,2161.065566
FDP31,OUT045,1062.490376
FDY01,OUT046,1881.84451
FDT09,OUT018,1814.099413
DRH03,OUT027,2532.082692
FDA36,OUT018,2492.500786
NCF31,OUT017,2383.389154
FDG14,OUT049,2606.959721
FDG28,OUT027,5761.053812
FDU14,OUT049,3742.235398
FDY47,OUT019,294.4456476
FDI56,OUT049,1525.47552
DRD01,OUT013,860.9419568
FDM22,OUT046,1165.983621
FDH33,OUT013,731.6039747
DRZ24,OUT013,2038.351082
NCQ38,OUT046,1678.114771
FDO16,OUT027,2466.147276
FDU07,OUT027,4007.418401
NCB07,OUT013,2672.439772
FDU48,OUT045,1689.101068
NCM43,OUT045,2579.065929
FDR31,OUT010,287.4064418
DRK49,OUT018,634.33248
NCI30,OUT010,684.3789003
DRD60,OUT017,3163.622019
NCG19,OUT046,3196.303993
FDH12,OUT035,1627.771016
FDM32,OUT035,1735.023829
FDM27,OUT035,2571.535282
NCU53,OUT027,4131.264992
NCQ18,OUT046,1725.529462
FDS10,OUT013,3157.740433
FDB33,OUT027,4484.67863
FDI12,OUT013,1359.003171
NCW42,OUT013,3766.613932
NCC06,OUT018,1813.991583
FDW02,OUT017,2205.74305
NCD43,OUT017,1817.096074
FDM57,OUT018,1125.821054
FDA58,OUT017,3530.667406
FDK56,OUT046,2923.635283
FDP52,OUT045,3792.656479
FDW20,OUT018,1678.384841
FDS52,OUT049,1620.424599
NCT29,OUT018,1588.165631
NCL54,OUT013,3021.417858
FDC05,OUT045,2661.915483
FDF34,OUT035,2871.78014
FDP03,OUT027,3044.456251
FDD32,OUT010,178.9243003
FDZ10,OUT045,2133.171048
FDZ40,OUT035,909.496616
FDD51,OUT018,797.5601468
NCY30,OUT019,420.9080084
FDP58,OUT017,3669.381995
FDV49,OUT017,4058.016904
FDY24,OUT019,191.0014536
NCO55,OUT017,1519.669435
FDR13,OUT017,2096.221007
FDS51,OUT017,1043.606582
FDP26,OUT045,1389.170838
NCB54,OUT027,3313.41223
FDF32,OUT017,3307.20542
FDN31,OUT018,2885.508407
DRM48,OUT017,822.3847752
FDN20,OUT049,2951.93879
DRL01,OUT046,3404.947494
FDV56,OUT049,1561.564095
DRH13,OUT027,2591.057155
FDA03,OUT017,2471.495109
FDF47,OUT027,4850.724086
FDX32,OUT046,2688.340363
FDX57,OUT049,1889.564545
NCA30,OUT045,2841.865313
FDO49,OUT013,757.0638068
FDL04,OUT019,243.2744874
DRM48,OUT035,845.7158811
FDR16,OUT013,3264.365596
NCC19,OUT018,2798.621238
NCE42,OUT045,2909.436599
FDY24,OUT017,1189.348938
FDH19,OUT049,2641.375602
FDJ46,OUT013,2745.315661
FDN45,OUT010,581.1207244
FDY08,OUT035,2251.499616
FDZ37,OUT035,1587.226
NCT30,OUT045,857.3648951
DRY23,OUT018,682.7068641
NCZ30,OUT018,1782.541799
FDC44,OUT018,1510.665891
FDB45,OUT035,1894.879327
FDY04,OUT013,2443.794064
FDM27,OUT046,2444.939641
FDZ43,OUT017,4564.642112
FDT39,OUT019,357.376336
NCC06,OUT019,318.7158741
FDL15,OUT027,4094.556923
FDL57,OUT017,4950.573389
FDU08,OUT046,1488.810345
FDK40,OUT017,3747.315746
FDQ12,OUT010,447.5234004
FDS48,OUT017,2754.606578
FDP09,OUT045,3697.276244
FDW21,OUT049,1639.528787
FDY25,OUT035,3546.523932
DRE13,OUT017,1477.691096
FDV43,OUT019,159.9141371
FDD22,OUT045,1703.6219
FDM46,OUT019,281.2755068
NCO30,OUT010,465.3138612
FDM25,OUT046,2546.354852
NCN41,OUT049,1996.312596
FDU24,OUT045,1693.40172
FDZ50,OUT046,3239.681917
FDP45,OUT013,4029.512212
NCM54,OUT045,1799.986152
FDW10,OUT019,387.9868358
FDP20,OUT017,2144.848746
FDK32,OUT046,2643.443482
FDN52,OUT049,1199.005321
FDM58,OUT045,2086.503619
FDZ46,OUT027,2972.657199
NCA18,OUT018,1689.401696
FDD35,OUT046,2020.124384
NCK31,OUT035,964.1352584
FDI40,OUT027,2817.084128
FDT50,OUT019,240.3913763
NCT06,OUT046,2612.6504
FDT31,OUT035,3114.972197
FDT45,OUT049,946.4372688
FDT13,OUT045,3267.438141
FDO50,OUT045,1532.472189
NCU18,OUT010,298.2289209
NCR54,OUT049,3367.181142
NCO18,OUT018,2429.259209
FDU09,OUT045,966.0188348
FDT13,OUT018,2393.381074
FDE09,OUT046,1874.368001
NCK53,OUT019,265.8535952
FDG45,OUT049,3585.737112
DRH15,OUT035,828.3527446
FDO21,OUT019,538.3475904
FDD14,OUT027,4756.700926
FDC09,OUT046,1596.669003
FDH45,OUT027,1766.585247
FDV32,OUT046,1226.607117
FDG12,OUT035,2151.00336
FDS32,OUT013,2156.460116
NCL55,OUT018,3450.274574
DRE01,OUT035,4384.446556
DRE15,OUT049,1253.043865
NCL42,OUT045,3677.391531
FDP31,OUT013,1036.913394
FDN33,OUT018,1353.472783
FDZ59,OUT046,3105.706675
FDE45,OUT010,407.4164831
FDJ07,OUT013,1698.4184
FDQ45,OUT018,2662.215009
FDM33,OUT027,5627.595424
FDO15,OUT010,191.8022214
FDM46,OUT013,1678.847436
FDR03,OUT045,3294.772944
FDY49,OUT018,2151.54571
FDQ60,OUT045,1965.976051
FDW10,OUT049,2420.537784
FDO51,OUT049,896.513776
FDJ40,OUT018,1437.937364
FDS20,OUT018,2533.191218
FDU45,OUT013,2252.280401
FDV02,OUT035,2777.061113
FDN09,OUT046,3223.015143
NCM55,OUT027,3965.724188
FDN23,OUT018,2383.446829
FDY31,OUT010,358.4193307
FDW03,OUT010,269.4036857
FDD14,OUT046,2845.261755
FDV23,OUT017,1768.330458
DRI03,OUT045,2700.48427
FDN13,OUT035,1418.419266
FDF45,OUT027,2165.71422
FDU46,OUT035,1562.091307
FDB57,OUT049,3415.98275
FDV12,OUT049,1901.791763
FDQ58,OUT013,2472.444367
NCA18,OUT017,1903.713651
FDH52,OUT049,958.3925175
FDM24,OUT018,2288.587089
NCP43,OUT027,3974.15248
NCO18,OUT019,424.6526734
FDM32,OUT017,1433.429331
NCL07,OUT017,767.0856578
FDK03,OUT013,4484.159622
FDP59,OUT017,1878.766648
FDQ24,OUT049,3746.117338
FDQ16,OUT018,1481.755639
FDU44,OUT013,2355.420473
FDH28,OUT010,144.0201092
FDV28,OUT019,148.6261243
FDM22,OUT045,976.097799
FDR56,OUT046,2594.341435
FDV39,OUT049,2830.68177
FDU37,OUT019,264.0194944
FDQ11,OUT010,684.7567942
FDX02,OUT045,3614.077312
NCS42,OUT018,1509.963905
FDY57,OUT027,2716.061465
FDB21,OUT049,3739.575242
FDE28,OUT017,3255.983199
FDQ55,OUT017,2278.576382
FDA48,OUT049,3604.011064
FDZ19,OUT045,2414.484065
NCC43,OUT045,3198.559713
NCV18,OUT046,1566.228285
NCA42,OUT018,2596.102756
FDY45,OUT046,3327.450564
NCC30,OUT045,2775.514029
FDM57,OUT013,1462.193688
FDL09,OUT010,453.0409461
FDB09,OUT027,3489.509762
FDT44,OUT035,1900.054613
NCT06,OUT027,4354.238474
FDX26,OUT049,3427.499594
FDK32,OUT013,2561.776866
DRA12,OUT046,2010.940928
FDO46,OUT010,558.7494344
FDE52,OUT013,1399.071682
NCH42,OUT045,3621.937704
FDV08,OUT035,821.8295027
FDB47,OUT018,2613.199839
FDC28,OUT010,237.0994147
FDD22,OUT046,1702.030595
FDS07,OUT027,3280.469929
DRI13,OUT045,3378.284471
FDG32,OUT018,3334.159595
FDU14,OUT017,3828.422483
FDD28,OUT019,170.0118511
NCP41,OUT017,1749.568154
FDS08,OUT049,2514.599489
FDX47,OUT045,2434.690669
FDC53,OUT019,234.1159072
FDQ19,OUT035,3834.167444
FDL14,OUT045,2469.142859
FDM33,OUT019,509.9345707
FDA51,OUT045,1782.700413
FDZ27,OUT018,822.4552381
FDT04,OUT046,657.8997021
DRC13,OUT049,1967.184313
FDR16,OUT027,5119.212845
FDQ03,OUT027,5431.906576
FDE38,OUT035,2856.586988
DRH23,OUT027,2142.932037
FDT11,OUT019,518.8836498
FDD09,OUT035,3035.997724
FDR40,OUT045,1389.493818
FDX07,OUT017,3042.088106
FDR07,OUT035,1998.24609
FDA51,OUT017,1927.75698
FDT59,OUT019,628.1004833
FDF20,OUT017,3265.319152
FDR13,OUT045,1939.700248
FDY26,OUT049,3621.151944
FDW04,OUT017,1949.651997
FDK52,OUT017,4206.848224
FDN60,OUT049,2884.884398
FDM09,OUT019,413.7399556
FDP46,OUT049,1559.104546
FDB50,OUT019,300.1621005
NCQ29,OUT049,3669.517562
FDP16,OUT027,5603.142609
FDX33,OUT018,2551.061042
FDP07,OUT010,499.1010026
FDN22,OUT046,3483.450803
FDF39,OUT049,3878.631359
FDS21,OUT017,1024.521398
NCM42,OUT013,1653.513322
FDK50,OUT019,480.9493729
DRF13,OUT027,3587.42558
FDH35,OUT018,2290.910635
FDP60,OUT018,1509.296686
DRJ49,OUT027,2962.60709
NCT42,OUT019,351.9591487
FDE38,OUT049,2553.185519
FDI04,OUT049,3425.082508
NCH54,OUT045,2747.588106
FDT56,OUT049,918.8060851
DRD15,OUT018,3101.686473
FDV58,OUT013,2838.121639
FDP21,OUT049,3426.213936
FDH05,OUT013,3376.128645
FDR10,OUT027,4367.140866
NCP06,OUT045,2172.219046
FDF33,OUT049,1884.038966
DRK37,OUT013,3350.696519
DRH49,OUT045,1306.25286
FDT58,OUT013,2675.082397
FDD41,OUT018,1505.193669
FDP40,OUT018,1914.149291
FDM51,OUT027,2684.352983
FDO45,OUT010,204.6573963
FDW33,OUT010,273.3952503
FDY24,OUT045,1136.831212
FDB10,OUT010,544.7480244
FDM40,OUT035,2300.444831
NCI06,OUT017,3434.47811
FDW12,OUT019,321.7677359
FDX48,OUT027,4122.459101
NCW05,OUT027,2782.456394
FDX27,OUT017,1655.356855
DRM37,OUT045,3376.073003
FDA38,OUT045,3586.074277
FDR36,OUT046,843.4776058
FDZ45,OUT046,3220.447981
FDG05,OUT017,2499.268845
FDK28,OUT013,4606.5174
FDV47,OUT045,1475.904383
FDN21,OUT045,2522.617985
FDP20,OUT027,3594.919756
FDI35,OUT045,3335.823853
DRY23,OUT013,785.5288514
FDA56,OUT017,2160.917929
FDB09,OUT013,1800.827273
NCO26,OUT027,2872.43048
FDQ49,OUT018,2675.393825
FDI52,OUT027,3005.097668
FDZ44,OUT027,3164.41327
FDZ09,OUT018,2597.574188
FDY03,OUT049,2110.842362
NCG42,OUT017,2378.320739
DRI13,OUT027,5480.237937
FDQ32,OUT013,2103.688102
FDW16,OUT035,1317.461939
FDU27,OUT046,970.9709363
FDR28,OUT010,392.0448211
FDQ49,OUT010,440.1150609
FDS37,OUT046,1939.48785
FDW26,OUT018,3224.747694
FDX12,OUT018,2970.10121
NCP06,OUT013,2647.435766
FDW45,OUT010,344.3173124
NCN30,OUT049,1594.608326
FDN24,OUT049,978.4621773
NCL41,OUT027,1651.40954
FDR02,OUT019,296.0447982
FDD09,OUT010,459.6332266
FDS33,OUT010,198.0438955
FDU22,OUT045,1868.194801
FDI53,OUT013,2373.785628
DRH01,OUT049,2833.079431
FDX32,OUT013,2275.508257
NCP30,OUT018,682.1125471
FDB60,OUT045,2972.335862
FDB14,OUT049,1446.873121
NCP02,OUT035,958.8737647
FDJ10,OUT017,2100.541496
FDG34,OUT046,1868.973819
NCB18,OUT017,1497.805741
FDM16,OUT049,1106.194691
FDW25,OUT018,1432.864543
FDB35,OUT010,192.4743301
DRN11,OUT013,2315.778957
FDF41,OUT019,578.8470778
FDH16,OUT045,1403.711933
NCQ50,OUT018,2966.983078
DRH23,OUT018,915.568239
DRJ37,OUT013,2379.622301
DRJ24,OUT027,4373.412254
FDY16,OUT035,3187.579665
FDQ27,OUT045,1895.284326
FDZ33,OUT045,2390.022364
FDF29,OUT045,2128.146645
FDA08,OUT049,3286.391458
FDG31,OUT046,1181.40347
FDE34,OUT019,501.9537362
NCR30,OUT027,2225.138964
FDV33,OUT035,4259.991859
DRZ24,OUT018,1543.883374
NCL54,OUT035,3036.489422
FDR12,OUT049,3064.949454
NCC54,OUT046,3883.851096
DRN59,OUT013,844.5625042
FDX50,OUT019,242.0854832
FDV31,OUT027,4618.999025
NCA29,OUT027,4693.912552
FDW60,OUT049,3403.14769
FDX08,OUT017,3027.587038
DRD49,OUT013,3832.05086
FDD33,OUT046,3439.692005
FDW35,OUT013,809.0373309
FDJ36,OUT017,1727.611198
FDV51,OUT035,3407.650752
FDW36,OUT046,1736.238637
FDH35,OUT046,2463.742217
NCS30,OUT027,3313.122651
FDN49,OUT017,745.7618641
FDL08,OUT018,2905.314179
FDI09,OUT013,3427.426957
FDP19,OUT018,1641.300778
FDU21,OUT010,145.495173
NCP41,OUT045,1679.991657
FDY10,OUT013,1970.812046
FDP12,OUT018,692.9531155
NCN26,OUT049,2156.976634
FDK44,OUT013,2825.249478
FDC28,OUT049,1550.334392
FDJ41,OUT027,5612.815285
NCT29,OUT035,1902.665896
NCH42,OUT019,457.6628603
FDU60,OUT018,2699.102509
FDS02,OUT045,3189.968247
FDC51,OUT046,2075.07931
FDU03,OUT013,3315.823593
FDX39,OUT045,3547.650747
NCY05,OUT010,156.3829508
NCL06,OUT027,5675.115046
FDD32,OUT035,1403.592569
NCN41,OUT045,1831.587331
NCX53,OUT049,2442.032563
FDU57,OUT019,302.8152118
FDQ23,OUT046,2046.446258
FDQ52,OUT045,4462.989961
FDC14,OUT045,747.7583304
FDY09,OUT035,3618.418657
FDQ28,OUT045,2583.576353
FDV25,OUT046,4093.052735
FDJ07,OUT035,1973.445291
DRB25,OUT049,1639.922364
FDK52,OUT019,601.165464
FDY52,OUT027,1881.450012
FDB28,OUT046,3339.715209
FDT36,OUT035,707.9900416
FDV25,OUT017,3852.752827
NCN07,OUT027,3195.589052
FDC57,OUT017,3293.313427
FDQ03,OUT018,3278.051462
FDU23,OUT017,2913.08713
NCX41,OUT035,3693.943544
NCD06,OUT035,857.2686125
FDW08,OUT045,1569.569535
NCU29,OUT017,2431.83324
NCE06,OUT013,2555.304983
FDV52,OUT010,232.9073213
FDB02,OUT017,2881.185818
NCR18,OUT045,729.1210293
FDK16,OUT049,1493.159445
NCQ29,OUT010,564.7573337
FDZ01,OUT019,258.2355256
FDW27,OUT035,2301.603635
FDD17,OUT018,3448.791427
FDW39,OUT013,2861.039595
DRH59,OUT045,1209.145906
FDS52,OUT013,1366.347275
FDU40,OUT027,5325.127157
NCF54,OUT013,2648.664482
FDH46,OUT045,1677.336551
NCP14,OUT049,1758.841681
FDH50,OUT049,3024.101061
DRF15,OUT010,338.4137043
FDV27,OUT027,2585.268761
NCJ06,OUT049,2221.301515
FDN02,OUT018,2804.602406
FDQ51,OUT049,977.866712
FDQ07,OUT017,4315.337422
FDS45,OUT049,1807.47056
NCJ06,OUT045,1850.819045
FDD36,OUT035,1926.815927
FDY25,OUT045,3336.194951
FDU52,OUT046,2697.852091
DRK47,OUT017,3830.615042
NCL30,OUT017,2065.613459
FDN22,OUT035,3884.166784
NCF30,OUT027,3401.841984
FDK03,OUT035,4697.490999
FDT45,OUT017,906.5785953
NCC54,OUT027,5168.890603
FDP08,OUT018,3091.846499
FDU44,OUT046,2564.106418
DRG39,OUT035,833.2908567
FDU32,OUT049,1908.932282
FDY27,OUT049,2739.061805
NCP54,OUT013,1983.947116
NCZ41,OUT049,2031.249697
DRL49,OUT013,2260.686552
FDI05,OUT018,1074.503682
FDY56,OUT045,4360.260049
DRC13,OUT013,1944.46197
NCV29,OUT017,2972.27572
FDR24,OUT049,1281.246742
FDZ34,OUT018,2659.534221
FDP37,OUT035,2024.837738
FDX08,OUT027,4959.574727
FDS57,OUT045,2078.723795
NCG18,OUT049,1719.380548
FDK25,OUT018,2740.777385
FDH53,OUT049,1526.122067
DRI59,OUT018,3005.283988
FDA52,OUT046,2532.212278
FDT20,OUT010,158.9073983
FDE36,OUT019,425.1817008
FDI24,OUT017,2727.517708
FDB28,OUT018,3027.818878
FDV11,OUT017,2514.039747
FDP01,OUT046,2142.003179
FDD34,OUT027,4078.142578
FDJ50,OUT027,1917.85961
FDZ44,OUT013,1673.397137
DRO59,OUT035,1477.530983
DRB48,OUT045,770.044264
FDR21,OUT018,2555.149301
NCE42,OUT010,580.3077157
FDO23,OUT046,1578.061117
NCE30,OUT018,2971.272757
FDQ22,OUT035,764.0063421
FDY01,OUT045,1970.081125
FDS08,OUT017,2321.623851
FDG28,OUT018,3224.174159
FDQ51,OUT018,837.4781558
FDB05,OUT017,4457.228725
FDO56,OUT049,2134.678937
FDE02,OUT018,1286.383342
FDN45,OUT017,3985.564959
FDS09,OUT013,801.6348412
NCA54,OUT018,2486.154079
FDP09,OUT010,522.5769812
FDC53,OUT045,1447.269241
NCM55,OUT017,3135.664835
FDL09,OUT018,2745.269735
FDA11,OUT019,280.9549966
FDA50,OUT045,1620.64544
FDC23,OUT017,3776.926444
FDE22,OUT049,2713.576798
FDD23,OUT046,3507.195448
NCA29,OUT049,3418.22435
FDK38,OUT046,2348.184553
DRC13,OUT046,2051.354419
NCP43,OUT049,3004.540965
FDX28,OUT049,1431.842181
FDF08,OUT049,1445.418233
FDZ33,OUT046,2532.289556
FDD10,OUT049,2435.737057
FDO58,OUT017,2634.693628
FDI50,OUT017,4015.438145
FDO58,OUT045,2656.346933
FDX08,OUT013,3555.701467
NCK17,OUT010,159.300455
FDF39,OUT035,4724.467028
FDU45,OUT010,276.2569514
NCJ18,OUT018,1634.642059
DRC27,OUT019,524.9079669
DRC25,OUT035,1502.909254
FDU59,OUT035,2351.005412
FDU28,OUT035,3208.349469
NCP30,OUT046,804.6727641
FDB39,OUT018,960.716763
FDE41,OUT013,1424.199146
DRH11,OUT010,171.1428813
FDA58,OUT045,3301.698192
FDU50,OUT046,1784.662141
FDM34,OUT013,2199.757884
FDM44,OUT027,2924.973807
FDR39,OUT045,2909.923307
FDM25,OUT045,2753.495197
FDQ49,OUT049,2265.11636
DRH25,OUT018,862.449738
FDM09,OUT027,4082.279087
FDL44,OUT019,447.7446829
NCR42,OUT018,624.3492536
DRL59,OUT046,936.5140971
FDX43,OUT013,2626.213477
DRK47,OUT010,515.7599661
FDU48,OUT018,1515.393107
FDY12,OUT045,879.1276621
NCN43,OUT018,1674.588948
NCM55,OUT018,2507.365874
FDQ21,OUT027,3071.707125
FDX13,OUT035,3940.369742
NCK30,OUT027,5620.626724
FDG20,OUT049,2649.770488
DRG27,OUT017,832.3844386
FDY14,OUT018,3720.365505
FDP59,OUT035,1834.717419
FDU60,OUT017,2909.73324
NCC18,OUT019,478.7707033
DRJ39,OUT017,3671.097432
FDS07,OUT049,1849.740919
FDM08,OUT027,5218.20413
FDP51,OUT045,1955.089278
FDU16,OUT035,1379.36011
FDH12,OUT013,1986.464121
DRE48,OUT010,498.2352741
NCL42,OUT027,5954.102257
