Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCY06,OUT035,2061.344584
FDE52,OUT035,1628.282865
NCB54,OUT045,1853.187899
NCF31,OUT035,2305.688329
FDJ08,OUT027,4073.125083
NCC07,OUT017,1795.280469
NCD19,OUT027,1588.181537
FDL46,OUT049,2057.559821
FDM20,OUT045,3313.871894
NCI06,OUT010,1453.374599
DRM11,OUT035,3874.766277
NCH07,OUT018,2037.06996
FDS23,OUT013,2030.99426
FDO49,OUT018,1013.389206
FDS35,OUT049,1380.340692
DRK39,OUT045,1340.837578
DRI39,OUT049,1259.255945
FDV04,OUT017,2286.256211
NCN14,OUT035,2648.288172
FDH08,OUT013,3571.996994
FDS20,OUT046,2271.523523
FDV40,OUT049,1465.600551
FDZ48,OUT010,1123.491485
FDS24,OUT027,2344.343111
FDK44,OUT049,2278.427623
FDS48,OUT045,2151.108556
FDK26,OUT010,1653.85338
FDD23,OUT045,2481.829613
NCH54,OUT017,2365.036246
NCP14,OUT010,849.0374636
FDM60,OUT010,970.010333
FDV24,OUT017,2225.427863
FDH08,OUT018,2928.801071
FDS12,OUT027,2978.075206
FDR39,OUT027,3826.191874
FDP12,OUT027,1391.128955
DRF60,OUT027,4862.976162
FDC09,OUT035,1791.987528
FDF50,OUT018,2448.924457
FDG28,OUT035,3608.688308
NCE19,OUT017,1083.33491
NCM53,OUT010,1137.375273
NCN18,OUT049,1831.205779
FDF32,OUT035,2928.448176
FDF11,OUT013,3319.379465
DRI59,OUT049,2885.93422
NCG54,OUT035,2448.76272
FDM44,OUT046,1617.960445
FDT57,OUT018,2966.845765
FDV24,OUT046,2023.158431
FDI50,OUT019,1304.44363
FDS09,OUT035,1079.563657
NCC31,OUT027,3523.639072
FDQ07,OUT019,1049.809199
FDC22,OUT017,2746.675504
FDZ56,OUT046,2195.480805
FDZ40,OUT019,547.621029
FDS46,OUT027,2886.65135
DRD24,OUT045,1989.57531
FDV45,OUT017,2901.436081
FDL26,OUT045,2147.853381
FDA56,OUT018,1696.14417
FDN27,OUT046,1655.790948
FDM20,OUT049,3316.447442
FDO16,OUT017,1417.000033
FDL03,OUT035,2998.321639
FDE58,OUT046,1741.703918
FDI02,OUT027,2763.130911
NCC55,OUT019,400.8780295
FDR03,OUT018,2442.215414
FDB14,OUT017,1512.664899
FDR45,OUT013,3536.751747
NCN07,OUT017,2069.319422
FDM51,OUT019,937.9601984
FDT52,OUT027,5084.27424
FDL26,OUT046,2007.772198
NCZ42,OUT046,2898.996492
DRI47,OUT019,1027.261706
FDW40,OUT013,2056.474812
FDN34,OUT046,2217.582046
FDS01,OUT035,2717.612914
NCG55,OUT045,1755.759606
FDC11,OUT035,1341.116168
FDX35,OUT018,2931.393147
NCB06,OUT046,2006.09151
FDR09,OUT019,1053.790542
FDC53,OUT017,1666.855988
FDY45,OUT013,4135.503532
FDA22,OUT010,1222.689461
FDE02,OUT035,1663.351109
FDW21,OUT045,1610.939561
FDV34,OUT046,1403.361182
FDS59,OUT049,1703.007748
NCW17,OUT017,2091.073268
NCK54,OUT046,1747.78733
FDG17,OUT019,1376.056218
FDG35,OUT017,2881.520787
FDD08,OUT010,672.1872935
NCO07,OUT017,3215.278404
FDJ10,OUT010,663.7713782
FDW36,OUT017,1741.218056
FDW21,OUT010,1091.45623
FDY19,OUT017,1921.868173
DRE03,OUT013,761.9785669
NCC55,OUT049,1068.725105
FDH52,OUT010,1089.483234
FDO09,OUT017,3854.38008
FDU43,OUT045,3395.060773
FDX09,OUT010,1337.101442
FDH40,OUT019,758.9180838
FDW58,OUT017,1822.632355
FDC47,OUT017,3189.965813
NCR41,OUT035,1665.978458
DRG49,OUT035,3528.254121
FDC52,OUT027,3481.660462
FDY13,OUT046,1408.097022
FDY35,OUT013,921.5089325
FDI35,OUT017,2672.355558
NCU18,OUT049,2001.940445
FDY33,OUT018,2009.182917
FDC15,OUT027,3435.542484
FDU01,OUT049,2730.423114
NCU42,OUT046,2173.830408
NCV29,OUT018,2241.263332
NCY30,OUT017,2957.564149
FDQ46,OUT049,1780.704661
FDG58,OUT027,3414.406925
FDK33,OUT017,3489.00145
NCD07,OUT045,1723.40026
NCX29,OUT027,3195.7855
NCT42,OUT013,2260.089196
DRN59,OUT035,1032.468147
FDI44,OUT035,1414.487877
FDA45,OUT049,2561.369179
FDP31,OUT045,866.745993
FDY01,OUT046,1747.598384
FDT09,OUT018,1767.768854
DRH03,OUT027,2419.643943
FDA36,OUT018,2433.437841
NCF31,OUT017,2302.494658
FDG14,OUT049,2061.829644
FDG28,OUT027,5089.689627
FDU14,OUT049,3455.777115
FDY47,OUT019,1037.093622
FDI56,OUT049,1553.783524
DRD01,OUT013,1175.897313
FDM22,OUT046,1192.691866
FDH33,OUT013,1029.31208
DRZ24,OUT013,1870.377256
NCQ38,OUT046,1625.173742
FDO16,OUT027,2193.528975
FDU07,OUT027,3474.078186
NCB07,OUT013,2765.490226
FDU48,OUT045,1867.395103
NCM43,OUT045,2259.730438
FDR31,OUT010,1418.04101
DRK49,OUT018,873.5566678
NCI30,OUT010,1688.895948
DRD60,OUT017,2712.349865
NCG19,OUT046,2733.943756
FDH12,OUT035,1772.927508
FDM32,OUT035,1577.279185
FDM27,OUT035,2298.664742
NCU53,OUT027,3695.610468
NCQ18,OUT046,1583.273684
FDS10,OUT013,2735.372968
FDB33,OUT027,3702.53127
FDI12,OUT013,1524.516437
NCW42,OUT013,3191.491167
NCC06,OUT018,1765.889567
FDW02,OUT017,2115.360839
NCD43,OUT017,1763.005261
FDM57,OUT018,1360.19182
FDA58,OUT017,3311.065917
FDK56,OUT046,2192.304793
FDP52,OUT045,3437.687161
FDW20,OUT018,1630.247464
FDS52,OUT049,1661.326026
NCT29,OUT018,1726.130058
NCL54,OUT013,2497.284806
FDC05,OUT045,2500.720686
FDF34,OUT035,2949.33152
FDP03,OUT027,2958.007958
FDD32,OUT010,1102.578486
FDZ10,OUT045,1967.346079
FDZ40,OUT035,1089.002073
FDD51,OUT018,896.1519789
NCY30,OUT019,1060.655362
FDP58,OUT017,2970.327321
FDV49,OUT017,4184.977559
FDY24,OUT019,108.3710281
NCO55,OUT017,1743.789278
FDR13,OUT017,1995.601212
FDS51,OUT017,1198.554114
FDP26,OUT045,1582.785267
NCB54,OUT027,2991.280982
FDF32,OUT017,2913.174458
FDN31,OUT018,2299.602537
DRM48,OUT017,749.3286158
FDN20,OUT049,2469.714057
DRL01,OUT046,3028.405833
FDV56,OUT049,1783.476288
DRH13,OUT027,2651.863713
FDA03,OUT017,2241.466275
FDF47,OUT027,4458.337736
FDX32,OUT046,1909.624379
FDX57,OUT049,1641.57122
NCA30,OUT045,2409.203865
FDO49,OUT013,994.8519572
FDL04,OUT019,591.9220566
DRM48,OUT035,865.1977206
FDR16,OUT013,2999.154645
NCC19,OUT018,2374.393795
NCE42,OUT045,3594.991984
FDY24,OUT017,989.5188374
FDH19,OUT049,2437.559729
FDJ46,OUT013,2535.951405
FDN45,OUT010,1140.392619
FDY08,OUT035,2200.401761
FDZ37,OUT035,1630.244567
NCT30,OUT045,963.3739424
DRY23,OUT018,854.9362942
NCZ30,OUT018,1741.704739
FDC44,OUT018,1594.932148
FDB45,OUT035,1777.63141
FDY04,OUT013,2388.537679
FDM27,OUT046,2073.374237
FDZ43,OUT017,3594.319581
FDT39,OUT019,1085.46592
NCC06,OUT019,925.7058226
FDL15,OUT027,3432.457647
FDL57,OUT017,3856.057707
FDU08,OUT046,1595.445217
FDK40,OUT017,4309.905594
FDQ12,OUT010,1672.535344
FDS48,OUT017,2334.49574
FDP09,OUT045,3027.083298
FDW21,OUT049,1744.301726
FDY25,OUT035,2709.378936
DRE13,OUT017,1476.106027
FDV43,OUT019,390.105713
FDD22,OUT045,1672.130534
FDM46,OUT019,16.73792369
NCO30,OUT010,1588.538155
FDM25,OUT046,2114.115045
NCN41,OUT049,1833.476571
FDU24,OUT045,1514.630217
FDZ50,OUT046,2167.209573
FDP45,OUT013,3616.599305
NCM54,OUT045,1836.632542
FDW10,OUT019,928.6019192
FDP20,OUT017,2056.802462
FDK32,OUT046,1995.841921
FDN52,OUT049,1549.731316
FDM58,OUT045,1771.216486
FDZ46,OUT027,2763.375746
NCA18,OUT018,1711.852
FDD35,OUT046,1794.316881
NCK31,OUT035,1078.151534
FDI40,OUT027,2542.373591
FDT50,OUT019,654.5218741
NCT06,OUT046,2112.847988
FDT31,OUT035,3103.65309
FDT45,OUT049,1227.216555
FDT13,OUT045,2586.004591
FDO50,OUT045,1486.306343
NCU18,OUT010,1360.386497
NCR54,OUT049,2473.54923
NCO18,OUT018,2257.496241
FDU09,OUT045,1050.439695
FDT13,OUT018,2319.136373
FDE09,OUT046,1713.518478
NCK53,OUT019,871.8387718
FDG45,OUT049,3061.233965
DRH15,OUT035,995.2153241
FDO21,OUT019,1337.996474
FDD14,OUT027,3866.574958
FDC09,OUT046,1651.427463
FDH45,OUT027,1614.963694
FDV32,OUT046,1304.512103
FDG12,OUT035,2016.307164
FDS32,OUT013,2151.188226
NCL55,OUT018,3015.160983
DRE01,OUT035,3386.656815
DRE15,OUT049,1432.399632
NCL42,OUT045,3459.800537
FDP31,OUT013,929.0649726
FDN33,OUT018,1354.522731
FDZ59,OUT046,2148.080879
FDE45,OUT010,1513.958304
FDJ07,OUT013,1807.461438
FDQ45,OUT018,2293.036433
FDM33,OUT027,4531.162109
FDO15,OUT010,1072.284129
FDM46,OUT013,1646.015385
FDR03,OUT045,2770.174355
FDY49,OUT018,2041.780051
FDQ60,OUT045,1793.788792
FDW10,OUT049,2814.775056
FDO51,OUT049,1149.501771
FDJ40,OUT018,1553.74049
FDS20,OUT018,2265.63525
FDU45,OUT013,1815.182704
FDV02,OUT035,2513.760884
FDN09,OUT046,2891.88787
NCM55,OUT027,3868.330403
FDN23,OUT018,1954.928439
FDY31,OUT010,1315.393375
FDW03,OUT010,1264.291093
FDD14,OUT046,2216.702517
FDV23,OUT017,1937.343497
DRI03,OUT045,2442.970148
FDN13,OUT035,1592.562254
FDF45,OUT027,1907.396607
FDU46,OUT035,1601.696908
FDB57,OUT049,3240.247703
FDV12,OUT049,1740.106582
FDQ58,OUT013,2292.326365
NCA18,OUT017,1876.221582
FDH52,OUT049,1329.676854
FDM24,OUT018,1998.860857
NCP43,OUT027,3856.707312
NCO18,OUT019,1055.998023
FDM32,OUT017,1531.928774
NCL07,OUT017,822.060351
FDK03,OUT013,3425.498941
FDP59,OUT017,1627.030118
FDQ24,OUT049,3493.601535
FDQ16,OUT018,1495.195222
FDU44,OUT013,2305.060481
FDH28,OUT010,398.8291582
FDV28,OUT019,600.2189552
FDM22,OUT045,1082.500496
FDR56,OUT046,2283.523679
FDV39,OUT049,2610.39248
FDU37,OUT019,607.505749
FDQ11,OUT010,2229.926787
FDX02,OUT045,2893.797956
NCS42,OUT018,1468.063037
FDY57,OUT027,2492.823564
FDB21,OUT049,3407.150083
FDE28,OUT017,3243.041152
FDQ55,OUT017,1921.644939
FDA48,OUT049,2689.639976
FDZ19,OUT045,2316.893371
NCC43,OUT045,3197.24098
NCV18,OUT046,1466.13772
NCA42,OUT018,2112.588099
FDY45,OUT046,3279.804307
NCC30,OUT045,2446.86338
FDM57,OUT013,1513.716389
FDL09,OUT010,944.6191751
FDB09,OUT027,3067.382022
FDT44,OUT035,1885.429084
NCT06,OUT027,3651.680537
FDX26,OUT049,2344.552653
FDK32,OUT013,2247.167125
DRA12,OUT046,1909.045117
FDO46,OUT010,1641.076801
FDE52,OUT013,1475.953143
NCH42,OUT045,3066.400975
FDV08,OUT035,816.2932193
FDB47,OUT018,2554.229369
FDC28,OUT010,1206.17736
FDD22,OUT046,1732.968092
FDS07,OUT027,2891.206406
DRI13,OUT045,2900.238814
FDG32,OUT018,2901.473544
FDU14,OUT017,3970.72625
FDD28,OUT019,604.9885701
NCP41,OUT017,1848.936943
FDS08,OUT049,2480.443255
FDX47,OUT045,2282.968383
FDC53,OUT019,769.7198689
FDQ19,OUT035,3798.84015
FDL14,OUT045,2243.404438
FDM33,OUT019,886.3190865
FDA51,OUT045,1711.072215
FDZ27,OUT018,872.9960856
FDT04,OUT046,966.8443427
DRC13,OUT049,1872.332966
FDR16,OUT027,4334.132632
FDQ03,OUT027,4780.921711
FDE38,OUT035,2574.450633
DRH23,OUT027,1812.404442
FDT11,OUT019,1176.003123
FDD09,OUT035,2727.20329
FDR40,OUT045,1428.657561
FDX07,OUT017,2948.933112
FDR07,OUT035,1527.696491
FDA51,OUT017,1793.077812
FDT59,OUT019,1284.052722
FDF20,OUT017,2925.929998
FDR13,OUT045,1818.662755
FDY26,OUT049,2919.784549
FDW04,OUT017,2060.753663
FDK52,OUT017,3420.482243
FDN60,OUT049,2036.449682
FDM09,OUT019,943.4553305
FDP46,OUT049,1557.861224
FDB50,OUT019,85.01397434
NCQ29,OUT049,3259.699777
FDP16,OUT027,5197.210037
FDX33,OUT018,2048.933273
FDP07,OUT010,1747.063737
FDN22,OUT046,3019.741194
FDF39,OUT049,3596.384817
FDS21,OUT017,1093.078077
NCM42,OUT013,1686.406318
FDK50,OUT019,1054.823825
DRF13,OUT027,3318.628395
FDH35,OUT018,2070.876272
FDP60,OUT018,1490.31175
DRJ49,OUT027,3052.301373
NCT42,OUT019,988.1465314
FDE38,OUT049,2345.886952
FDI04,OUT049,2419.657864
NCH54,OUT045,2100.235377
FDT56,OUT049,1295.790458
DRD15,OUT018,2795.846249
FDV58,OUT013,3168.919618
FDP21,OUT049,2573.881973
FDH05,OUT013,3107.202547
FDR10,OUT027,3681.634787
NCP06,OUT045,2126.129183
FDF33,OUT049,1716.01595
DRK37,OUT013,2892.448957
DRH49,OUT045,1315.927636
FDT58,OUT013,2440.709767
FDD41,OUT018,1515.82283
FDP40,OUT018,1635.391969
FDM51,OUT027,2601.547542
FDO45,OUT010,1271.519612
FDW33,OUT010,965.6828092
FDY24,OUT045,1008.343494
FDB10,OUT010,1472.325188
FDM40,OUT035,2109.74662
NCI06,OUT017,2635.356817
FDW12,OUT019,1109.830922
FDX48,OUT027,3398.694719
NCW05,OUT027,2629.786661
FDX27,OUT017,1417.754042
DRM37,OUT045,2468.664747
FDA38,OUT045,3434.362531
FDR36,OUT046,1091.777683
FDZ45,OUT046,2331.523572
FDG05,OUT017,2314.67971
FDK28,OUT013,3928.280204
FDV47,OUT045,1390.766369
FDN21,OUT045,2186.450362
FDP20,OUT027,3117.725324
FDI35,OUT045,2383.800972
DRY23,OUT013,982.8283963
FDA56,OUT017,1998.523795
FDB09,OUT013,1949.940154
NCO26,OUT027,2841.68417
FDQ49,OUT018,1954.823253
FDI52,OUT027,2879.544259
FDZ44,OUT027,2953.035895
FDZ09,OUT018,2107.564688
FDY03,OUT049,1727.25453
NCG42,OUT017,2099.518483
DRI13,OUT027,4629.303458
FDQ32,OUT013,1950.943714
FDW16,OUT035,1618.313156
FDU27,OUT046,966.888797
FDR28,OUT010,1581.893534
FDQ49,OUT010,1434.814797
FDS37,OUT046,1773.547643
FDW26,OUT018,2616.672621
FDX12,OUT018,2933.850945
NCP06,OUT013,2304.227501
FDW45,OUT010,1381.57378
NCN30,OUT049,1687.983651
FDN24,OUT049,1271.377847
NCL41,OUT027,1166.71287
FDR02,OUT019,882.6228976
FDD09,OUT010,1589.745475
FDS33,OUT010,1028.24396
FDU22,OUT045,1759.459912
FDI53,OUT013,2290.576229
DRH01,OUT049,2262.437816
FDX32,OUT013,2086.874326
NCP30,OUT018,550.8897246
FDB60,OUT045,2554.78357
FDB14,OUT049,1584.346265
NCP02,OUT035,1138.921947
FDJ10,OUT017,2118.211401
FDG34,OUT046,1726.225656
NCB18,OUT017,1489.168459
FDM16,OUT049,1421.989365
FDW25,OUT018,1290.23427
FDB35,OUT010,1293.256445
DRN11,OUT013,2171.421013
FDF41,OUT019,781.7156567
FDH16,OUT045,1438.677526
NCQ50,OUT018,2699.484445
DRH23,OUT018,1021.514094
DRJ37,OUT013,2240.558219
DRJ24,OUT027,3793.348866
FDY16,OUT035,2693.535169
FDQ27,OUT045,1711.236911
FDZ33,OUT045,1992.800932
FDF29,OUT045,1960.160979
FDA08,OUT049,2142.755313
FDG31,OUT046,1236.353792
FDE34,OUT019,1112.108697
NCR30,OUT027,2085.061579
FDV33,OUT035,3922.229382
DRZ24,OUT018,1715.271946
NCL54,OUT035,2490.213017
FDR12,OUT049,2167.579061
NCC54,OUT046,2761.687951
DRN59,OUT013,863.5194636
FDX50,OUT019,842.2528221
FDV31,OUT027,3890.370915
NCA29,OUT027,3827.85362
FDW60,OUT049,2558.837281
FDX08,OUT017,2784.156617
DRD49,OUT013,3221.55629
FDD33,OUT046,2570.323217
FDW35,OUT013,781.0528398
FDJ36,OUT017,1662.905137
FDV51,OUT035,2518.266655
FDW36,OUT046,1681.482372
FDH35,OUT046,2071.243032
NCS30,OUT027,3052.339614
FDN49,OUT017,728.6888419
FDL08,OUT018,3027.62357
FDI09,OUT013,3327.262766
FDP19,OUT018,1773.527962
FDU21,OUT010,692.6604282
NCP41,OUT045,1675.271693
FDY10,OUT013,1854.164457
FDP12,OUT018,865.2433643
NCN26,OUT049,1822.18043
FDK44,OUT013,2446.389362
FDC28,OUT049,1697.451215
FDJ41,OUT027,5726.104681
NCT29,OUT035,1993.323334
NCH42,OUT019,1147.012182
FDU60,OUT018,2056.560167
FDS02,OUT045,2476.655637
FDC51,OUT046,1837.72487
FDU03,OUT013,2497.51348
FDX39,OUT045,2703.491117
NCY05,OUT010,826.92215
NCL06,OUT027,5369.991958
FDD32,OUT035,1514.335646
NCN41,OUT045,1793.188334
NCX53,OUT049,2189.435713
FDU57,OUT019,893.3307557
FDQ23,OUT046,1682.955855
FDQ52,OUT045,3211.609962
FDC14,OUT045,944.1248114
FDY09,OUT035,2749.017678
FDQ28,OUT045,2132.682775
FDV25,OUT046,2796.123264
FDJ07,OUT035,1926.416491
DRB25,OUT049,1665.663218
FDK52,OUT019,960.1426759
FDY52,OUT027,1748.704226
FDB28,OUT046,2393.414903
FDT36,OUT035,936.4116212
FDV25,OUT017,3435.964319
NCN07,OUT027,3000.291047
FDC57,OUT017,3032.481608
FDQ03,OUT018,2794.558176
FDU23,OUT017,2548.17796
NCX41,OUT035,3402.436492
NCD06,OUT035,1088.793233
FDW08,OUT045,1624.810334
NCU29,OUT017,2294.045992
NCE06,OUT013,2392.205175
FDV52,OUT010,652.7238293
FDB02,OUT017,2727.105119
NCR18,OUT045,844.9998129
FDK16,OUT049,1606.697225
NCQ29,OUT010,1301.229875
FDZ01,OUT019,888.0343013
FDW27,OUT035,2402.126166
FDD17,OUT018,3068.81722
FDW39,OUT013,2530.97023
DRH59,OUT045,1310.673118
FDS52,OUT013,1595.14291
FDU40,OUT027,4177.563863
NCF54,OUT013,2559.767325
FDH46,OUT045,1623.960967
NCP14,OUT049,1730.156288
FDH50,OUT049,2456.106034
DRF15,OUT010,1400.734005
FDV27,OUT027,2359.648036
NCJ06,OUT049,1938.126516
FDN02,OUT018,2455.994404
FDQ51,OUT049,1223.221422
FDQ07,OUT017,3237.862466
FDS45,OUT049,1783.449006
NCJ06,OUT045,1786.47545
FDD36,OUT035,1941.094604
FDY25,OUT045,2455.433467
FDU52,OUT046,2051.780948
DRK47,OUT017,3277.839674
NCL30,OUT017,2060.189999
FDN22,OUT035,3849.062696
NCF30,OUT027,2978.260323
FDK03,OUT035,3685.510686
FDT45,OUT017,1087.511627
NCC54,OUT027,4754.553835
FDP08,OUT018,2441.156853
FDU44,OUT046,2079.600434
DRG39,OUT035,1092.471392
FDU32,OUT049,1849.949632
FDY27,OUT049,2600.002778
NCP54,OUT013,1964.653673
NCZ41,OUT049,1889.847193
DRL49,OUT013,2160.931359
FDI05,OUT018,1180.398177
FDY56,OUT045,3025.628301
DRC13,OUT013,1910.556489
NCV29,OUT017,2703.026826
FDR24,OUT049,1560.55988
FDZ34,OUT018,2361.175619
FDP37,OUT035,1961.000687
FDX08,OUT027,4116.291857
FDS57,OUT045,1945.861255
NCG18,OUT049,1738.176427
FDK25,OUT018,2131.182873
FDH53,OUT049,1590.163272
DRI59,OUT018,2706.069885
FDA52,OUT046,2119.713243
FDT20,OUT010,784.5322882
FDE36,OUT019,1132.501851
FDI24,OUT017,2469.588525
FDB28,OUT018,2445.962019
FDV11,OUT017,2561.949802
FDP01,OUT046,2011.567355
FDD34,OUT027,3672.974338
FDJ50,OUT027,1587.917991
FDZ44,OUT013,1878.965742
DRO59,OUT035,1460.447537
DRB48,OUT045,844.3796159
FDR21,OUT018,2247.408702
NCE42,OUT010,2002.722061
FDO23,OUT046,1475.198128
NCE30,OUT018,2557.132167
FDQ22,OUT035,842.1012286
FDY01,OUT045,1754.658697
FDS08,OUT017,2685.044461
FDG28,OUT018,3068.843112
FDQ51,OUT018,893.4977695
FDB05,OUT017,3799.870778
FDO56,OUT049,1784.057893
FDE02,OUT018,1413.949113
FDN45,OUT017,3312.365824
FDS09,OUT013,992.3996897
NCA54,OUT018,2291.911605
FDP09,OUT010,1680.381262
FDC53,OUT045,1544.967224
NCM55,OUT017,2676.851776
FDL09,OUT018,2160.780454
FDA11,OUT019,879.9836759
FDA50,OUT045,1458.709042
FDC23,OUT017,2812.423324
FDE22,OUT049,2214.349748
FDD23,OUT046,2272.309379
NCA29,OUT049,2345.765494
FDK38,OUT046,2031.487639
DRC13,OUT046,1827.752502
NCP43,OUT049,2416.922192
FDX28,OUT049,1650.719937
FDF08,OUT049,1553.634687
FDZ33,OUT046,1949.235601
FDD10,OUT049,2513.576636
FDO58,OUT017,2617.768542
FDI50,OUT017,3564.317738
FDO58,OUT045,2358.067743
FDX08,OUT013,2704.272994
NCK17,OUT010,870.971309
FDF39,OUT035,4044.279143
FDU45,OUT010,1364.776187
NCJ18,OUT018,1694.78057
DRC27,OUT019,1138.174251
DRC25,OUT035,1492.346316
FDU59,OUT035,2417.137366
FDU28,OUT035,3097.918259
NCP30,OUT046,782.8524878
FDB39,OUT018,1053.165751
FDE41,OUT013,1468.108451
DRH11,OUT010,683.5704555
FDA58,OUT045,2918.560877
FDU50,OUT046,1830.538535
FDM34,OUT013,2031.106608
FDM44,OUT027,2675.213913
FDR39,OUT045,2401.694772
FDM25,OUT045,2294.900746
FDQ49,OUT049,2191.029921
DRH25,OUT018,828.8912839
FDM09,OUT027,3680.302339
FDL44,OUT019,1052.123656
NCR42,OUT018,726.3650277
DRL59,OUT046,1122.264337
FDX43,OUT013,2530.122677
DRK47,OUT010,1467.305066
FDU48,OUT018,1765.068471
FDY12,OUT045,1055.213275
NCN43,OUT018,1741.660392
NCM55,OUT018,2253.194827
FDQ21,OUT027,2988.593302
FDX13,OUT035,3800.310916
NCK30,OUT027,5269.721602
FDG20,OUT049,2281.525173
DRG27,OUT017,810.9811661
FDY14,OUT018,3257.445268
FDP59,OUT035,1694.198569
FDU60,OUT017,2736.97789
NCC18,OUT019,327.731221
DRJ39,OUT017,3487.029314
FDS07,OUT049,1731.633147
FDM08,OUT027,4755.308262
FDP51,OUT045,1779.047852
FDU16,OUT035,1448.074572
FDH12,OUT013,1756.66429
DRE48,OUT010,1602.320022
