Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC37,OUT027,2962.555273
FDZ14,OUT018,1574.18241
DRG49,OUT049,3627.080869
NCG06,OUT045,2786.074179
DRC36,OUT045,1589.484448
FDV21,OUT019,93.50476798
FDB53,OUT046,2215.660181
DRP47,OUT019,1923.414269
FDA14,OUT013,2122.128934
DRC24,OUT035,2376.694928
FDW21,OUT018,1355.339018
NCH29,OUT046,1576.455231
FDU58,OUT013,2870.987148
FDY27,OUT017,2623.197597
FDV56,OUT035,1867.997781
FDT59,OUT046,3548.84685
FDB23,OUT046,3489.993972
FDR49,OUT045,222.0296809
FDB03,OUT010,1741.135387
FDN39,OUT045,1576.205058
FDX02,OUT027,4486.215557
FDQ16,OUT027,2868.476272
FDU35,OUT018,1364.44099
NCT29,OUT013,1923.708027
FDZ27,OUT046,735.1957327
FDN57,OUT017,2206.828987
FDA03,OUT018,1935.154062
FDZ36,OUT045,1834.373137
NCU05,OUT013,1332.968652
FDT39,OUT018,2102.963099
FDK60,OUT017,1655.093463
FDZ25,OUT017,2702.078143
FDG12,OUT046,1971.577015
DRB01,OUT019,1017.10853
NCC43,OUT027,4955.845196
FDX13,OUT019,1941.178581
FDM22,OUT049,987.189686
FDJ03,OUT027,2023.748639
FDU14,OUT018,3391.69116
FDB33,OUT010,642.7192354
FDP27,OUT046,2883.737776
FDO38,OUT010,539.5109523
FDE28,OUT027,4690.066363
FDO27,OUT035,1625.90577
DRL23,OUT027,2902.858819
FDS28,OUT046,925.2601388
FDX24,OUT013,1480.179323
FDZ02,OUT035,1550.272598
FDL46,OUT045,801.4240683
FDS60,OUT027,3977.966224
NCO06,OUT017,642.8679029
FDO16,OUT035,1373.650243
FDC60,OUT049,1481.712639
FDA48,OUT018,3061.790611
FDZ36,OUT027,4140.098537
FDK27,OUT045,858.3817375
FDW23,OUT018,441.4537423
FDM14,OUT018,1499.408458
FDM14,OUT013,1721.205106
FDW60,OUT018,2497.681386
FDE21,OUT013,1817.566417
NCM42,OUT035,1769.817737
FDY59,OUT010,305.147279
DRI49,OUT049,1266.784131
FDT28,OUT019,447.5952365
FDQ22,OUT018,454.1280326
FDR60,OUT049,1298.239231
FDC50,OUT019,296.2851909
FDV24,OUT013,2312.74699
DRF48,OUT010,963.3784065
FDQ47,OUT046,766.4486309
DRN36,OUT049,1520.222437
NCY06,OUT035,2063.503774
FDE52,OUT035,1461.898451
NCB54,OUT045,965.2972219
NCF31,OUT035,2395.322937
FDJ08,OUT027,4108.81398
NCC07,OUT017,1707.24208
NCD19,OUT027,2135.620949
FDL46,OUT049,1909.754582
FDM20,OUT045,2655.276441
NCI06,OUT010,896.4147173
DRM11,OUT035,3922.677181
NCH07,OUT018,2132.530866
FDS23,OUT013,2032.030363
FDO49,OUT018,473.6496178
FDS35,OUT049,1175.309925
DRK39,OUT045,180.77195
DRI39,OUT049,913.0805943
FDV04,OUT017,2413.54315
NCN14,OUT035,2887.838652
FDH08,OUT013,3455.000873
FDS20,OUT046,2783.194702
FDV40,OUT049,1219.833369
FDZ48,OUT010,54.01335792
FDS24,OUT027,2708.313229
FDK44,OUT049,2696.733219
FDS48,OUT045,1312.194568
FDK26,OUT010,1074.838345
FDD23,OUT045,1886.636629
NCH54,OUT017,2481.997764
NCP14,OUT010,190.3907522
FDM60,OUT010,1040.432954
FDV24,OUT017,2358.336418
FDH08,OUT018,3172.774254
FDS12,OUT027,3221.238756
FDR39,OUT027,3983.467858
FDP12,OUT027,1976.163255
DRF60,OUT027,4712.942904
FDC09,OUT035,1775.048382
FDF50,OUT018,2734.612059
FDG28,OUT035,3716.708179
NCE19,OUT017,942.8564869
NCM53,OUT010,64.18332631
NCN18,OUT049,1753.090167
FDF32,OUT035,3110.829341
FDF11,OUT013,3644.854632
DRI59,OUT049,3392.507541
NCG54,OUT035,2641.660629
FDM44,OUT046,1621.086806
FDT57,OUT018,3281.117187
FDV24,OUT046,2326.103997
FDI50,OUT019,1693.855601
FDS09,OUT035,992.2759209
NCC31,OUT027,3585.385156
FDQ07,OUT019,1534.505368
FDC22,OUT017,2954.283251
FDZ56,OUT046,2608.644136
FDZ40,OUT019,946.7560737
FDS46,OUT027,3121.014548
DRD24,OUT045,1070.492263
FDV45,OUT017,2905.789218
FDL26,OUT045,1386.851135
FDA56,OUT018,1656.629397
FDN27,OUT046,1884.035982
FDM20,OUT049,3709.461672
FDO16,OUT017,1299.017587
FDL03,OUT035,3122.734821
FDE58,OUT046,1840.221478
FDI02,OUT027,3057.472915
NCC55,OUT019,1129.157824
FDR03,OUT018,2912.635181
FDB14,OUT017,1598.85458
FDR45,OUT013,3585.602867
NCN07,OUT017,2090.494617
FDM51,OUT019,127.1381139
FDT52,OUT027,4887.589374
FDL26,OUT046,2407.349878
NCZ42,OUT046,3567.089067
DRI47,OUT019,417.8473321
FDW40,OUT013,2140.214104
FDN34,OUT046,2639.080891
FDS01,OUT035,2825.938081
NCG55,OUT045,769.4680627
FDC11,OUT035,1518.532793
FDX35,OUT018,3234.262551
NCB06,OUT046,2505.518428
FDR09,OUT019,2060.638521
FDC53,OUT017,1510.836325
FDY45,OUT013,3812.236877
FDA22,OUT010,752.5633101
FDE02,OUT035,1607.927146
FDW21,OUT045,587.2859331
FDV34,OUT046,1249.817246
FDS59,OUT049,1877.201415
NCW17,OUT017,2079.300574
NCK54,OUT046,1817.308708
FDG17,OUT019,1839.687269
FDG35,OUT017,2772.235296
FDD08,OUT010,1128.976058
NCO07,OUT017,3238.276294
FDJ10,OUT010,372.2231989
FDW36,OUT017,1699.0904
FDW21,OUT010,188.1796205
FDY19,OUT017,1907.620732
DRE03,OUT013,725.3473393
NCC55,OUT049,700.966538
FDH52,OUT010,781.4542015
FDO09,OUT017,4019.644633
FDU43,OUT045,2625.111847
FDX09,OUT010,821.977471
FDH40,OUT019,489.7121835
FDW58,OUT017,1702.6941
FDC47,OUT017,3438.75319
NCR41,OUT035,1646.044356
DRG49,OUT035,3670.118355
FDC52,OUT027,3520.975934
FDY13,OUT046,1252.271523
FDY35,OUT013,899.976498
FDI35,OUT017,2826.324844
NCU18,OUT049,2198.626878
FDY33,OUT018,2196.900096
FDC15,OUT027,3524.225997
FDU01,OUT049,2963.518595
NCU42,OUT046,2564.035544
NCV29,OUT018,2477.675577
NCY30,OUT017,2813.495625
FDQ46,OUT049,1765.090961
FDG58,OUT027,3624.712579
FDK33,OUT017,3260.308593
NCD07,OUT045,741.4127518
NCX29,OUT027,3490.093767
NCT42,OUT013,2228.476486
DRN59,OUT035,872.9899505
FDI44,OUT035,1377.343377
FDA45,OUT049,2741.690525
FDP31,OUT045,114.2150369
FDY01,OUT046,1862.040545
FDT09,OUT018,1841.53158
DRH03,OUT027,2648.408894
FDA36,OUT018,2581.011807
NCF31,OUT017,2358.065268
FDG14,OUT049,2422.164108
FDG28,OUT027,4895.946088
FDU14,OUT049,3692.750653
FDY47,OUT019,342.5751876
FDI56,OUT049,1470.440725
DRD01,OUT013,918.106329
FDM22,OUT046,989.9878126
FDH33,OUT013,718.2629164
DRZ24,OUT013,1748.513764
NCQ38,OUT046,1700.656416
FDO16,OUT027,2530.510499
FDU07,OUT027,3533.006728
NCB07,OUT013,2917.446678
FDU48,OUT045,1049.033908
NCM43,OUT045,1514.859752
FDR31,OUT010,443.2990485
DRK49,OUT018,409.8091047
NCI30,OUT010,1840.294771
DRD60,OUT017,2730.344746
NCG19,OUT046,3519.195079
FDH12,OUT035,1753.776141
FDM32,OUT035,1582.016363
FDM27,OUT035,2517.671955
NCU53,OUT027,3810.890277
NCQ18,OUT046,1550.685938
FDS10,OUT013,2716.195683
FDB33,OUT027,3657.57686
FDI12,OUT013,1421.079032
NCW42,OUT013,3305.368363
NCC06,OUT018,1727.569822
FDW02,OUT017,1920.848141
NCD43,OUT017,1656.26885
FDM57,OUT018,1106.389798
FDA58,OUT017,3565.796347
FDK56,OUT046,2804.948518
FDP52,OUT045,2442.518254
FDW20,OUT018,1695.920768
FDS52,OUT049,1560.193802
NCT29,OUT018,1641.447127
NCL54,OUT013,2642.919142
FDC05,OUT045,1940.323552
FDF34,OUT035,3098.212636
FDP03,OUT027,3225.526411
FDD32,OUT010,407.4273548
FDZ10,OUT045,955.2875879
FDZ40,OUT035,939.5950292
FDD51,OUT018,393.7283053
NCY30,OUT019,905.2377679
FDP58,OUT017,3292.668673
FDV49,OUT017,4008.724869
FDY24,OUT019,858.7074248
NCO55,OUT017,1739.440998
FDR13,OUT017,1930.522309
FDS51,OUT017,1089.652743
FDP26,OUT045,488.6683601
NCB54,OUT027,3277.567265
FDF32,OUT017,3033.272859
FDN31,OUT018,2603.759849
DRM48,OUT017,630.4341238
FDN20,OUT049,2641.220517
DRL01,OUT046,3510.083659
FDV56,OUT049,1793.322163
DRH13,OUT027,2865.079436
FDA03,OUT017,2237.149599
FDF47,OUT027,4617.251554
FDX32,OUT046,2312.83665
FDX57,OUT049,1619.363095
NCA30,OUT045,1832.642489
FDO49,OUT013,725.6742537
FDL04,OUT019,228.4600849
DRM48,OUT035,696.5199333
FDR16,OUT013,3143.830094
NCC19,OUT018,2608.176379
NCE42,OUT045,2501.700064
FDY24,OUT017,1012.477231
FDH19,OUT049,2735.016625
FDJ46,OUT013,2612.572257
FDN45,OUT010,1547.234367
FDY08,OUT035,2274.399542
FDZ37,OUT035,1544.179229
NCT30,OUT045,244.6857946
DRY23,OUT018,445.7865513
NCZ30,OUT018,1597.748542
FDC44,OUT018,1508.212211
FDB45,OUT035,1769.044976
FDY04,OUT013,2475.723838
FDM27,OUT046,2502.070852
FDZ43,OUT017,3703.584669
FDT39,OUT019,574.4145583
NCC06,OUT019,144.3935822
FDL15,OUT027,3599.66791
FDL57,OUT017,3929.293664
FDU08,OUT046,1577.49857
FDK40,OUT017,3909.741971
FDQ12,OUT010,1649.256207
FDS48,OUT017,2391.022472
FDP09,OUT045,2171.848119
FDW21,OUT049,1632.83643
FDY25,OUT035,2863.749665
DRE13,OUT017,1332.700219
FDV43,OUT019,1046.873171
FDD22,OUT045,694.590689
FDM46,OUT019,366.2564841
NCO30,OUT010,989.1375855
FDM25,OUT046,2534.571442
NCN41,OUT049,1998.139671
FDU24,OUT045,495.4721797
FDZ50,OUT046,2736.232567
FDP45,OUT013,3796.235142
NCM54,OUT045,914.3996445
FDW10,OUT019,845.9021927
FDP20,OUT017,2049.010316
FDK32,OUT046,2389.296042
FDN52,OUT049,1407.185088
FDM58,OUT045,763.3263693
FDZ46,OUT027,2961.934801
NCA18,OUT018,1536.21799
FDD35,OUT046,1931.185117
NCK31,OUT035,962.6226439
FDI40,OUT027,2798.716941
FDT50,OUT019,326.2025222
NCT06,OUT046,2512.421005
FDT31,OUT035,2965.528848
FDT45,OUT049,942.7429146
FDT13,OUT045,1838.019083
FDO50,OUT045,449.2855989
NCU18,OUT010,333.6902929
NCR54,OUT049,2968.5216
NCO18,OUT018,2427.741679
FDU09,OUT045,56.83327067
FDT13,OUT018,2614.700723
FDE09,OUT046,1769.123934
NCK53,OUT019,165.5290962
FDG45,OUT049,3254.191197
DRH15,OUT035,758.4813143
FDO21,OUT019,1609.700771
FDD14,OUT027,4038.10527
FDC09,OUT046,1695.44432
FDH45,OUT027,2048.859451
FDV32,OUT046,1077.981682
FDG12,OUT035,2008.01843
FDS32,OUT013,2217.257598
NCL55,OUT018,3511.758991
DRE01,OUT035,3643.565273
DRE15,OUT049,1193.02832
NCL42,OUT045,2657.45859
FDP31,OUT013,1109.880949
FDN33,OUT018,1238.050663
FDZ59,OUT046,2571.858912
FDE45,OUT010,899.7555202
FDJ07,OUT013,1835.958078
FDQ45,OUT018,2570.780865
FDM33,OUT027,4518.135747
FDO15,OUT010,507.5143877
FDM46,OUT013,1422.380275
FDR03,OUT045,2140.266737
FDY49,OUT018,2364.932976
FDQ60,OUT045,865.5068888
FDW10,OUT049,2734.650627
FDO51,OUT049,867.3305393
FDJ40,OUT018,1432.380283
FDS20,OUT018,2500.526786
FDU45,OUT013,1795.121221
FDV02,OUT035,2574.682696
FDN09,OUT046,3634.475543
NCM55,OUT027,4083.297028
FDN23,OUT018,2062.388573
FDY31,OUT010,406.9349513
FDW03,OUT010,95.17485687
FDD14,OUT046,2818.580194
FDV23,OUT017,2051.010884
DRI03,OUT045,1523.009465
FDN13,OUT035,1501.76667
FDF45,OUT027,2300.329352
FDU46,OUT035,1527.768209
FDB57,OUT049,3458.920936
FDV12,OUT049,1703.205647
FDQ58,OUT013,2287.311696
NCA18,OUT017,1820.946179
FDH52,OUT049,1047.140109
FDM24,OUT018,2091.485337
NCP43,OUT027,4009.182285
NCO18,OUT019,860.5609648
FDM32,OUT017,1526.082464
NCL07,OUT017,754.7297816
FDK03,OUT013,3714.08153
FDP59,OUT017,1792.397105
FDQ24,OUT049,3826.62245
FDQ16,OUT018,1412.856823
FDU44,OUT013,2493.798773
FDH28,OUT010,1141.545158
FDV28,OUT019,1193.883188
FDM22,OUT045,72.7507214
FDR56,OUT046,3027.265444
FDV39,OUT049,3026.654752
FDU37,OUT019,445.2740507
FDQ11,OUT010,2130.706853
FDX02,OUT045,2230.476691
NCS42,OUT018,1177.559385
FDY57,OUT027,2768.967613
FDB21,OUT049,3641.805939
FDE28,OUT017,3453.825261
FDQ55,OUT017,1875.568607
FDA48,OUT049,3396.87853
FDZ19,OUT045,1604.69086
NCC43,OUT045,2699.17149
NCV18,OUT046,1285.108498
NCA42,OUT018,2135.686212
FDY45,OUT046,3846.151914
NCC30,OUT045,1672.948851
FDM57,OUT013,1390.098055
FDL09,OUT010,760.4957061
FDB09,OUT027,3181.859852
FDT44,OUT035,1950.968585
NCT06,OUT027,3721.944879
FDX26,OUT049,2722.939309
FDK32,OUT013,2396.074575
DRA12,OUT046,2138.632212
FDO46,OUT010,1068.231923
FDE52,OUT013,1318.572378
NCH42,OUT045,2386.833119
FDV08,OUT035,834.53163
FDB47,OUT018,2889.809509
FDC28,OUT010,160.2001085
FDD22,OUT046,1765.453224
FDS07,OUT027,3038.109639
DRI13,OUT045,2173.992941
FDG32,OUT018,3095.307295
FDU14,OUT017,3695.65942
FDD28,OUT019,880.2620399
NCP41,OUT017,1812.496111
FDS08,OUT049,2689.509164
FDX47,OUT045,1482.926182
FDC53,OUT019,269.4041274
FDQ19,OUT035,3748.38827
FDL14,OUT045,1403.021454
FDM33,OUT019,1500.992045
FDA51,OUT045,655.26458
FDZ27,OUT018,471.2537715
FDT04,OUT046,685.4585664
DRC13,OUT049,1947.224264
FDR16,OUT027,4444.6186
FDQ03,OUT027,4831.323623
FDE38,OUT035,2657.222048
DRH23,OUT027,2159.932195
FDT11,OUT019,1163.835506
FDD09,OUT035,2831.07469
FDR40,OUT045,271.9004412
FDX07,OUT017,2897.803353
FDR07,OUT035,1652.174563
FDA51,OUT017,1742.501186
FDT59,OUT019,1731.867478
FDF20,OUT017,3000.246448
FDR13,OUT045,831.7019684
FDY26,OUT049,3172.68763
FDW04,OUT017,2024.56413
FDK52,OUT017,3393.520642
FDN60,OUT049,2465.498542
FDM09,OUT019,824.8850288
FDP46,OUT049,1439.425833
FDB50,OUT019,523.9319273
NCQ29,OUT049,3934.152395
FDP16,OUT027,4848.382793
FDX33,OUT018,2218.749213
FDP07,OUT010,1170.953324
FDN22,OUT046,3805.495864
FDF39,OUT049,3903.679149
FDS21,OUT017,1116.265701
NCM42,OUT013,1636.562666
FDK50,OUT019,721.6192131
DRF13,OUT027,3428.421669
FDH35,OUT018,2275.614321
FDP60,OUT018,1346.78601
DRJ49,OUT027,3189.365234
NCT42,OUT019,455.7912859
FDE38,OUT049,2605.558111
FDI04,OUT049,3022.263771
NCH54,OUT045,1357.304045
FDT56,OUT049,1082.372588
DRD15,OUT018,3115.186425
FDV58,OUT013,2937.17753
FDP21,OUT049,2901.781454
FDH05,OUT013,3461.327724
FDR10,OUT027,3700.641846
NCP06,OUT045,1258.261376
FDF33,OUT049,1729.662245
DRK37,OUT013,2760.357913
DRH49,OUT045,278.5902805
FDT58,OUT013,2516.060578
FDD41,OUT018,1345.839105
FDP40,OUT018,1435.056642
FDM51,OUT027,2903.157405
FDO45,OUT010,389.3813041
FDW33,OUT010,171.2076849
FDY24,OUT045,51.8750319
FDB10,OUT010,1723.456916
FDM40,OUT035,2184.876459
NCI06,OUT017,2759.118538
FDW12,OUT019,477.8559392
FDX48,OUT027,3680.412299
NCW05,OUT027,2944.431941
FDX27,OUT017,1506.109424
DRM37,OUT045,1893.912846
FDA38,OUT045,2468.573299
FDR36,OUT046,773.828526
FDZ45,OUT046,3004.081065
FDG05,OUT017,2436.907844
FDK28,OUT013,3767.552596
FDV47,OUT045,426.034401
FDN21,OUT045,1420.685784
FDP20,OUT027,3218.099062
FDI35,OUT045,1753.40858
DRY23,OUT013,715.1318637
FDA56,OUT017,1954.317421
FDB09,OUT013,1918.036698
NCO26,OUT027,3040.995669
FDQ49,OUT018,2042.275458
FDI52,OUT027,3069.385782
FDZ44,OUT027,3079.270536
FDZ09,OUT018,2240.52012
FDY03,OUT049,1874.30456
NCG42,OUT017,2046.580705
DRI13,OUT027,4452.863484
FDQ32,OUT013,2005.701908
FDW16,OUT035,1537.268516
FDU27,OUT046,882.3478758
FDR28,OUT010,661.132338
FDQ49,OUT010,511.1905074
FDS37,OUT046,1839.395226
FDW26,OUT018,2986.661863
FDX12,OUT018,3437.979651
NCP06,OUT013,2297.037022
FDW45,OUT010,421.8708848
NCN30,OUT049,1532.614824
FDN24,OUT049,963.1219645
NCL41,OUT027,1891.691791
FDR02,OUT019,182.2119074
FDD09,OUT010,945.2722241
FDS33,OUT010,393.3217574
FDU22,OUT045,814.3422636
FDI53,OUT013,2429.938757
DRH01,OUT049,2646.636399
FDX32,OUT013,2240.49104
NCP30,OUT018,452.0291879
FDB60,OUT045,1947.42248
FDB14,OUT049,1608.936172
NCP02,OUT035,1031.157627
FDJ10,OUT017,2210.016087
FDG34,OUT046,1784.699132
NCB18,OUT017,1442.134294
FDM16,OUT049,1224.845062
FDW25,OUT018,1100.589264
FDB35,OUT010,294.6720512
DRN11,OUT013,2139.577214
FDF41,OUT019,1825.091048
FDH16,OUT045,309.8250112
NCQ50,OUT018,2932.788265
DRH23,OUT018,667.3418472
DRJ37,OUT013,2240.96459
DRJ24,OUT027,3960.508335
FDY16,OUT035,2862.173045
FDQ27,OUT045,663.3404995
FDZ33,OUT045,1224.125384
FDF29,OUT045,993.8651049
FDA08,OUT049,2581.618308
FDG31,OUT046,1106.193763
FDE34,OUT019,979.9049321
NCR30,OUT027,2414.873626
FDV33,OUT035,3979.213262
DRZ24,OUT018,1537.521127
NCL54,OUT035,2699.915964
FDR12,OUT049,2742.159957
NCC54,OUT046,3676.549795
DRN59,OUT013,780.9842181
FDX50,OUT019,183.9861822
FDV31,OUT027,3946.141115
NCA29,OUT027,3846.324637
FDW60,OUT049,2783.815399
FDX08,OUT017,2819.916449
DRD49,OUT013,3439.298264
FDD33,OUT046,3478.811593
FDW35,OUT013,810.6666483
FDJ36,OUT017,1727.415802
FDV51,OUT035,2647.214572
FDW36,OUT046,1702.787143
FDH35,OUT046,2565.479808
NCS30,OUT027,3234.485031
FDN49,OUT017,621.87988
FDL08,OUT018,3423.616132
FDI09,OUT013,3663.064544
FDP19,OUT018,1729.884104
FDU21,OUT010,1169.668955
NCP41,OUT045,712.2302396
FDY10,OUT013,1753.245599
FDP12,OUT018,467.5715785
NCN26,OUT049,1827.323082
FDK44,OUT013,2646.82358
FDC28,OUT049,1675.875904
FDJ41,OUT027,5108.06212
NCT29,OUT035,2045.449765
NCH42,OUT019,1604.615814
FDU60,OUT018,2372.535805
FDS02,OUT045,1813.275339
FDC51,OUT046,1868.837043
FDU03,OUT013,2823.367045
FDX39,OUT045,2217.900588
NCY05,OUT010,1107.032145
NCL06,OUT027,5093.493405
FDD32,OUT035,1457.687451
NCN41,OUT045,925.249913
NCX53,OUT049,2279.518149
FDU57,OUT019,521.6830046
FDQ23,OUT046,1709.722443
FDQ52,OUT045,2630.041332
FDC14,OUT045,233.7144154
FDY09,OUT035,2777.024254
FDQ28,OUT045,1346.723681
FDV25,OUT046,3342.249086
FDJ07,OUT035,1905.910103
DRB25,OUT049,1635.682405
FDK52,OUT019,1510.105425
FDY52,OUT027,2231.382144
FDB28,OUT046,2874.456067
FDT36,OUT035,764.5615603
FDV25,OUT017,3388.917657
NCN07,OUT027,3278.69005
FDC57,OUT017,3036.043271
FDQ03,OUT018,3345.466719
FDU23,OUT017,2662.318986
NCX41,OUT035,3349.702026
NCD06,OUT035,874.1046085
FDW08,OUT045,637.1129387
NCU29,OUT017,2300.302582
NCE06,OUT013,2400.383979
FDV52,OUT010,8.288131919
FDB02,OUT017,2793.032896
NCR18,OUT045,283.3962506
FDK16,OUT049,1475.230295
NCQ29,OUT010,2071.539943
FDZ01,OUT019,89.30462591
FDW27,OUT035,2516.43018
FDD17,OUT018,3230.302656
FDW39,OUT013,2715.982716
DRH59,OUT045,126.5033032
FDS52,OUT013,1527.507278
FDU40,OUT027,4127.39158
NCF54,OUT013,2618.77391
FDH46,OUT045,614.6232593
NCP14,OUT049,1629.669405
FDH50,OUT049,2932.47756
DRF15,OUT010,450.0114083
FDV27,OUT027,2696.531603
NCJ06,OUT049,1907.982756
FDN02,OUT018,2868.571363
FDQ51,OUT049,913.0877525
FDQ07,OUT017,3442.788482
FDS45,OUT049,1717.047827
NCJ06,OUT045,850.920338
FDD36,OUT035,1947.650044
FDY25,OUT045,1763.65855
FDU52,OUT046,2303.823009
DRK47,OUT017,3413.348187
NCL30,OUT017,2021.187914
FDN22,OUT035,3895.174249
NCF30,OUT027,3161.498733
FDK03,OUT035,3858.8421
FDT45,OUT017,972.9738137
NCC54,OUT027,4858.630756
FDP08,OUT018,2756.058836
FDU44,OUT046,2553.200919
DRG39,OUT035,893.3330024
FDU32,OUT049,1937.703781
FDY27,OUT049,2639.456863
NCP54,OUT013,1886.569619
NCZ41,OUT049,2055.030445
DRL49,OUT013,2126.247335
FDI05,OUT018,942.420585
FDY56,OUT045,2430.806305
DRC13,OUT013,1898.721279
NCV29,OUT017,2807.012458
FDR24,OUT049,1542.067766
FDZ34,OUT018,2639.66458
FDP37,OUT035,1886.587884
FDX08,OUT027,3994.565075
FDS57,OUT045,1134.660383
NCG18,OUT049,1642.699573
FDK25,OUT018,2181.764848
FDH53,OUT049,1353.902795
DRI59,OUT018,3060.325011
FDA52,OUT046,2682.842827
FDT20,OUT010,1118.411896
FDE36,OUT019,750.2007539
FDI24,OUT017,2710.553554
FDB28,OUT018,2623.416246
FDV11,OUT017,2833.770661
FDP01,OUT046,2276.709374
FDD34,OUT027,3702.157821
FDJ50,OUT027,2159.207116
FDZ44,OUT013,1834.595883
DRO59,OUT035,1296.777845
DRB48,OUT045,333.7656685
FDR21,OUT018,2408.899494
NCE42,OUT010,1711.325143
FDO23,OUT046,1566.73199
NCE30,OUT018,2914.430596
FDQ22,OUT035,777.5395219
FDY01,OUT045,822.8087591
FDS08,OUT017,2731.250167
FDG28,OUT018,3406.232845
FDQ51,OUT018,644.2183873
FDB05,OUT017,3685.663949
FDO56,OUT049,1908.293715
FDE02,OUT018,1227.86752
FDN45,OUT017,3391.080651
FDS09,OUT013,859.025929
NCA54,OUT018,2479.636024
FDP09,OUT010,1399.273699
FDC53,OUT045,468.1158884
NCM55,OUT017,2892.279502
FDL09,OUT018,2356.592751
FDA11,OUT019,294.9692363
FDA50,OUT045,370.6095651
FDC23,OUT017,2799.410335
FDE22,OUT049,2453.991848
FDD23,OUT046,2904.250459
NCA29,OUT049,2641.431534
FDK38,OUT046,2278.661645
DRC13,OUT046,1873.241238
NCP43,OUT049,2794.667053
FDX28,OUT049,1525.945016
FDF08,OUT049,1531.219423
FDZ33,OUT046,2279.164175
FDD10,OUT049,2809.335651
FDO58,OUT017,2529.391635
FDI50,OUT017,3559.362364
FDO58,OUT045,1503.952728
FDX08,OUT013,2746.912682
NCK17,OUT010,1048.99804
FDF39,OUT035,3956.727458
FDU45,OUT010,13.51230626
NCJ18,OUT018,1532.168033
DRC27,OUT019,1776.412987
DRC25,OUT035,1372.68763
FDU59,OUT035,2591.330785
FDU28,OUT035,2967.180309
NCP30,OUT046,740.4391819
FDB39,OUT018,570.4046955
FDE41,OUT013,1347.28154
DRH11,OUT010,908.8571033
FDA58,OUT045,2481.40412
FDU50,OUT046,1734.872116
FDM34,OUT013,1999.150296
FDM44,OUT027,2857.672302
FDR39,OUT045,1778.616268
FDM25,OUT045,1519.831447
FDQ49,OUT049,2341.366461
DRH25,OUT018,585.5431698
FDM09,OUT027,3872.039899
FDL44,OUT019,674.6791269
NCR42,OUT018,316.9700677
DRL59,OUT046,902.2623313
FDX43,OUT013,2538.937522
DRK47,OUT010,1549.009418
FDU48,OUT018,1814.194396
FDY12,OUT045,117.4713588
NCN43,OUT018,1669.801255
NCM55,OUT018,2554.320603
FDQ21,OUT027,3149.956361
FDX13,OUT035,3857.07947
NCK30,OUT027,5000.338248
FDG20,OUT049,2755.450953
DRG27,OUT017,638.3248491
FDY14,OUT018,3572.259643
FDP59,OUT035,1848.362383
FDU60,OUT017,2712.320256
NCC18,OUT019,759.7533312
DRJ39,OUT017,3239.312003
FDS07,OUT049,1813.20949
FDM08,OUT027,4635.253275
FDP51,OUT045,897.2304519
FDU16,OUT035,1410.060432
FDH12,OUT013,1673.759754
DRE48,OUT010,1073.353491
NCL42,OUT027,4873.12477
